question_id,question,q_ev,q_pt,answer_id,answer,a_ev,a_pt,ev_prop,pt_prop
28024,COVID-19 symptoms: Loss of sense of small and taste,51607,9006,0,No,50687,8976,0.982172961,0.996668887
28024,COVID-19 symptoms: Loss of sense of small and taste,51607,9006,1,Yes,920,629,0.017827039,0.069842327
28025,COVID-19 symptoms: Shortness of breath,51607,9006,0,No,49469,8955,0.958571512,0.994337109
28025,COVID-19 symptoms: Shortness of breath,51607,9006,1,Yes,2138,1261,0.041428488,0.140017766
28026,COVID-19 symptoms: Productive long-term cough ('wet' or chesty),51607,9006,1,Yes,1481,943,0.028697657,0.104707972
28026,COVID-19 symptoms: Productive long-term cough ('wet' or chesty),51607,9006,0,No,50126,8973,0.971302343,0.996335776
28027,COVID-19 symptoms requiring medical attention,51607,9006,1,Yes,1705,1312,0.033038154,0.145680657
28027,COVID-19 symptoms requiring medical attention,51607,9006,0,No,49902,8991,0.966961846,0.998334444
28028,COVID-19 symptoms requiring self-isolation,51607,9006,0,No,50507,8998,0.978685062,0.999111703
28028,COVID-19 symptoms requiring self-isolation,51607,9006,1,Yes,1100,940,0.021314938,0.104374861
28029,COVID-19 symptoms requiring hospitalisation,51607,9006,0,No,51510,9005,0.99812041,0.999888963
28029,COVID-19 symptoms requiring hospitalisation,51607,9006,1,Yes,97,86,0.00187959,0.009549189
28030,Self-reported date symptoms first experienced,8003,4617,4/16/2020,NA,10,5,0.001249531,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,7/11/2020,NA,19,19,0.00237411,0.004115226
28030,Self-reported date symptoms first experienced,8003,4617,7/12/2020,NA,24,24,0.002998875,0.005198181
28030,Self-reported date symptoms first experienced,8003,4617,7/13/2020,NA,23,23,0.002873922,0.00498159
28030,Self-reported date symptoms first experienced,8003,4617,7/14/2020,NA,20,20,0.002499063,0.004331817
28030,Self-reported date symptoms first experienced,8003,4617,7/15/2020,NA,57,57,0.007122329,0.012345679
28030,Self-reported date symptoms first experienced,8003,4617,7/16/2020,NA,19,18,0.00237411,0.003898635
28030,Self-reported date symptoms first experienced,8003,4617,7/17/2020,NA,23,23,0.002873922,0.00498159
28030,Self-reported date symptoms first experienced,8003,4617,7/18/2020,NA,12,12,0.001499438,0.00259909
28030,Self-reported date symptoms first experienced,8003,4617,7/19/2020,NA,16,16,0.00199925,0.003465454
28030,Self-reported date symptoms first experienced,8003,4617,7/20/2020,NA,61,59,0.007622142,0.012778861
28030,Self-reported date symptoms first experienced,8003,4617,7/21/2020,NA,22,22,0.002748969,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,7/22/2020,NA,19,19,0.00237411,0.004115226
28030,Self-reported date symptoms first experienced,8003,4617,7/23/2020,NA,28,28,0.003498688,0.006064544
28030,Self-reported date symptoms first experienced,8003,4617,7/24/2020,NA,14,14,0.001749344,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,7/25/2020,NA,25,25,0.003123829,0.005414771
28030,Self-reported date symptoms first experienced,8003,4617,7/26/2020,NA,18,18,0.002249157,0.003898635
28030,Self-reported date symptoms first experienced,8003,4617,7/27/2020,NA,28,28,0.003498688,0.006064544
28030,Self-reported date symptoms first experienced,8003,4617,7/28/2020,NA,27,27,0.003373735,0.005847953
28030,Self-reported date symptoms first experienced,8003,4617,7/29/2020,NA,28,28,0.003498688,0.006064544
28030,Self-reported date symptoms first experienced,8003,4617,7/30/2020,NA,19,19,0.00237411,0.004115226
28030,Self-reported date symptoms first experienced,8003,4617,7/31/2020,NA,19,19,0.00237411,0.004115226
28030,Self-reported date symptoms first experienced,8003,4617,8/1/2020,NA,77,75,0.009621392,0.016244314
28030,Self-reported date symptoms first experienced,8003,4617,8/2/2020,NA,15,15,0.001874297,0.003248863
28030,Self-reported date symptoms first experienced,8003,4617,8/3/2020,NA,39,39,0.004873173,0.008447044
28030,Self-reported date symptoms first experienced,8003,4617,8/4/2020,NA,20,20,0.002499063,0.004331817
28030,Self-reported date symptoms first experienced,8003,4617,8/5/2020,NA,26,26,0.003248782,0.005631362
28030,Self-reported date symptoms first experienced,8003,4617,8/6/2020,NA,17,17,0.002124203,0.003682045
28030,Self-reported date symptoms first experienced,8003,4617,8/7/2020,NA,27,27,0.003373735,0.005847953
28030,Self-reported date symptoms first experienced,8003,4617,8/8/2020,NA,25,25,0.003123829,0.005414771
28030,Self-reported date symptoms first experienced,8003,4617,8/9/2020,NA,14,14,0.001749344,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,8/10/2020,NA,47,47,0.005872798,0.01017977
28030,Self-reported date symptoms first experienced,8003,4617,8/11/2020,NA,17,17,0.002124203,0.003682045
28030,Self-reported date symptoms first experienced,8003,4617,8/12/2020,NA,18,18,0.002249157,0.003898635
28030,Self-reported date symptoms first experienced,8003,4617,8/13/2020,NA,15,15,0.001874297,0.003248863
28030,Self-reported date symptoms first experienced,8003,4617,8/14/2020,NA,23,22,0.002873922,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,8/15/2020,NA,60,59,0.007497189,0.012778861
28030,Self-reported date symptoms first experienced,8003,4617,8/16/2020,NA,14,14,0.001749344,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,8/17/2020,NA,25,25,0.003123829,0.005414771
28030,Self-reported date symptoms first experienced,8003,4617,4/19/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,4/20/2020,NA,27,22,0.003373735,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,4/23/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,4/24/2020,NA,7,5,8.75E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,4/25/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,4/27/2020,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,4/28/2020,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,4/29/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,4/30/2020,NA,9,9,0.001124578,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,5/1/2020,NA,42,42,0.005248032,0.009096816
28030,Self-reported date symptoms first experienced,8003,4617,5/2/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,5/3/2020,NA,7,6,8.75E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,5/4/2020,NA,11,11,0.001374485,0.002382499
28030,Self-reported date symptoms first experienced,8003,4617,5/5/2020,NA,14,14,0.001749344,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,5/7/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,5/10/2020,NA,20,19,0.002499063,0.004115226
28030,Self-reported date symptoms first experienced,8003,4617,5/11/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,5/12/2020,NA,9,9,0.001124578,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,5/13/2020,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,5/14/2020,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,5/15/2020,NA,61,56,0.007622142,0.012129088
28030,Self-reported date symptoms first experienced,8003,4617,5/18/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,5/20/2020,NA,20,20,0.002499063,0.004331817
28030,Self-reported date symptoms first experienced,8003,4617,5/21/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,5/23/2020,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,5/24/2020,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,5/25/2020,NA,13,13,0.001624391,0.002815681
28030,Self-reported date symptoms first experienced,8003,4617,5/26/2020,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,5/27/2020,NA,9,9,0.001124578,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,5/28/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,5/29/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,6/1/2020,NA,45,44,0.005622891,0.009529998
28030,Self-reported date symptoms first experienced,8003,4617,6/2/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,6/3/2020,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,6/4/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,6/6/2020,NA,12,12,0.001499438,0.00259909
28030,Self-reported date symptoms first experienced,8003,4617,6/7/2020,NA,9,9,0.001124578,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,6/8/2020,NA,11,11,0.001374485,0.002382499
28030,Self-reported date symptoms first experienced,8003,4617,6/9/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,6/10/2020,NA,22,22,0.002748969,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,6/12/2020,NA,13,12,0.001624391,0.00259909
28030,Self-reported date symptoms first experienced,8003,4617,6/13/2020,NA,12,12,0.001499438,0.00259909
28030,Self-reported date symptoms first experienced,8003,4617,6/14/2020,NA,20,19,0.002499063,0.004115226
28030,Self-reported date symptoms first experienced,8003,4617,6/15/2020,NA,59,56,0.007372235,0.012129088
28030,Self-reported date symptoms first experienced,8003,4617,6/16/2020,NA,18,18,0.002249157,0.003898635
28030,Self-reported date symptoms first experienced,8003,4617,6/17/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,6/18/2020,NA,15,15,0.001874297,0.003248863
28030,Self-reported date symptoms first experienced,8003,4617,6/19/2020,NA,9,9,0.001124578,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,6/20/2020,NA,25,25,0.003123829,0.005414771
28030,Self-reported date symptoms first experienced,8003,4617,6/21/2020,NA,11,11,0.001374485,0.002382499
28030,Self-reported date symptoms first experienced,8003,4617,6/22/2020,NA,15,15,0.001874297,0.003248863
28030,Self-reported date symptoms first experienced,8003,4617,6/23/2020,NA,9,9,0.001124578,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,6/24/2020,NA,15,14,0.001874297,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,6/25/2020,NA,18,18,0.002249157,0.003898635
28030,Self-reported date symptoms first experienced,8003,4617,6/26/2020,NA,14,14,0.001749344,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,6/27/2020,NA,15,15,0.001874297,0.003248863
28030,Self-reported date symptoms first experienced,8003,4617,6/28/2020,NA,21,21,0.002624016,0.004548408
28030,Self-reported date symptoms first experienced,8003,4617,6/29/2020,NA,22,22,0.002748969,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,6/30/2020,NA,50,50,0.006247657,0.010829543
28030,Self-reported date symptoms first experienced,8003,4617,7/1/2020,NA,130,128,0.016243909,0.02772363
28030,Self-reported date symptoms first experienced,8003,4617,7/2/2020,NA,27,27,0.003373735,0.005847953
28030,Self-reported date symptoms first experienced,8003,4617,7/3/2020,NA,35,34,0.00437336,0.007364089
28030,Self-reported date symptoms first experienced,8003,4617,7/4/2020,NA,27,27,0.003373735,0.005847953
28030,Self-reported date symptoms first experienced,8003,4617,7/5/2020,NA,35,35,0.00437336,0.00758068
28030,Self-reported date symptoms first experienced,8003,4617,7/6/2020,NA,35,35,0.00437336,0.00758068
28030,Self-reported date symptoms first experienced,8003,4617,7/7/2020,NA,28,27,0.003498688,0.005847953
28030,Self-reported date symptoms first experienced,8003,4617,7/8/2020,NA,19,19,0.00237411,0.004115226
28030,Self-reported date symptoms first experienced,8003,4617,7/9/2020,NA,18,18,0.002249157,0.003898635
28030,Self-reported date symptoms first experienced,8003,4617,7/10/2020,NA,43,43,0.005372985,0.009313407
28030,Self-reported date symptoms first experienced,8003,4617,11/9/2020,NA,13,13,0.001624391,0.002815681
28030,Self-reported date symptoms first experienced,8003,4617,11/10/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,11/11/2020,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,11/12/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,11/14/2020,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,11/15/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,11/16/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,11/15/2019,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,12/1/2019,NA,50,48,0.006247657,0.010396361
28030,Self-reported date symptoms first experienced,8003,4617,12/3/2019,NA,11,11,0.001374485,0.002382499
28030,Self-reported date symptoms first experienced,8003,4617,12/5/2019,NA,10,9,0.001249531,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,12/7/2019,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,12/9/2019,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,12/10/2019,NA,11,11,0.001374485,0.002382499
28030,Self-reported date symptoms first experienced,8003,4617,12/12/2019,NA,11,9,0.001374485,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,12/13/2019,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,12/14/2019,NA,9,8,0.001124578,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,12/15/2019,NA,109,99,0.013619893,0.021442495
28030,Self-reported date symptoms first experienced,8003,4617,12/16/2019,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,12/17/2019,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,12/18/2019,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,12/19/2019,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,12/20/2019,NA,23,22,0.002873922,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,12/21/2019,NA,7,6,8.75E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,12/22/2019,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,12/23/2019,NA,11,10,0.001374485,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,12/24/2019,NA,15,15,0.001874297,0.003248863
28030,Self-reported date symptoms first experienced,8003,4617,12/25/2019,NA,22,21,0.002748969,0.004548408
28030,Self-reported date symptoms first experienced,8003,4617,12/26/2019,NA,18,14,0.002249157,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,12/27/2019,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,12/28/2019,NA,25,24,0.003123829,0.005198181
28030,Self-reported date symptoms first experienced,8003,4617,12/29/2019,NA,11,11,0.001374485,0.002382499
28030,Self-reported date symptoms first experienced,8003,4617,12/30/2019,NA,18,18,0.002249157,0.003898635
28030,Self-reported date symptoms first experienced,8003,4617,12/31/2019,NA,18,16,0.002249157,0.003465454
28030,Self-reported date symptoms first experienced,8003,4617,1/1/2020,NA,97,91,0.012120455,0.019709768
28030,Self-reported date symptoms first experienced,8003,4617,1/2/2020,NA,14,14,0.001749344,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,1/3/2020,NA,22,21,0.002748969,0.004548408
28030,Self-reported date symptoms first experienced,8003,4617,1/4/2020,NA,15,15,0.001874297,0.003248863
28030,Self-reported date symptoms first experienced,8003,4617,1/5/2020,NA,18,18,0.002249157,0.003898635
28030,Self-reported date symptoms first experienced,8003,4617,1/6/2020,NA,22,20,0.002748969,0.004331817
28030,Self-reported date symptoms first experienced,8003,4617,1/7/2020,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,1/8/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,1/9/2020,NA,5,5,6.25E-04,0.001082954
28030,Self-reported date symptoms first experienced,8003,4617,1/10/2020,NA,55,53,0.006872423,0.011479316
28030,Self-reported date symptoms first experienced,8003,4617,1/11/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,1/13/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,1/14/2020,NA,13,13,0.001624391,0.002815681
28030,Self-reported date symptoms first experienced,8003,4617,1/15/2020,NA,191,181,0.02386605,0.039202946
28030,Self-reported date symptoms first experienced,8003,4617,1/16/2020,NA,6,6,7.50E-04,0.001299545
28030,Self-reported date symptoms first experienced,8003,4617,1/17/2020,NA,12,8,0.001499438,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,1/18/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,1/20/2020,NA,37,30,0.004623266,0.006497726
28030,Self-reported date symptoms first experienced,8003,4617,1/21/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,1/22/2020,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,1/23/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,1/24/2020,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,1/25/2020,NA,15,12,0.001874297,0.00259909
28030,Self-reported date symptoms first experienced,8003,4617,1/27/2020,NA,13,13,0.001624391,0.002815681
28030,Self-reported date symptoms first experienced,8003,4617,1/28/2020,NA,16,12,0.00199925,0.00259909
28030,Self-reported date symptoms first experienced,8003,4617,1/29/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,1/30/2020,NA,16,16,0.00199925,0.003465454
28030,Self-reported date symptoms first experienced,8003,4617,1/31/2020,NA,43,42,0.005372985,0.009096816
28030,Self-reported date symptoms first experienced,8003,4617,2/1/2020,NA,106,101,0.013245033,0.021875677
28030,Self-reported date symptoms first experienced,8003,4617,2/2/2020,NA,17,17,0.002124203,0.003682045
28030,Self-reported date symptoms first experienced,8003,4617,2/3/2020,NA,22,20,0.002748969,0.004331817
28030,Self-reported date symptoms first experienced,8003,4617,2/4/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,2/5/2020,NA,18,17,0.002249157,0.003682045
28030,Self-reported date symptoms first experienced,8003,4617,2/6/2020,NA,18,15,0.002249157,0.003248863
28030,Self-reported date symptoms first experienced,8003,4617,2/7/2020,NA,12,12,0.001499438,0.00259909
28030,Self-reported date symptoms first experienced,8003,4617,2/8/2020,NA,23,15,0.002873922,0.003248863
28030,Self-reported date symptoms first experienced,8003,4617,2/9/2020,NA,12,12,0.001499438,0.00259909
28030,Self-reported date symptoms first experienced,8003,4617,2/10/2020,NA,37,36,0.004623266,0.007797271
28030,Self-reported date symptoms first experienced,8003,4617,2/12/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,2/13/2020,NA,13,13,0.001624391,0.002815681
28030,Self-reported date symptoms first experienced,8003,4617,2/14/2020,NA,21,21,0.002624016,0.004548408
28030,Self-reported date symptoms first experienced,8003,4617,2/15/2020,NA,158,143,0.019742597,0.030972493
28030,Self-reported date symptoms first experienced,8003,4617,2/16/2020,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,2/17/2020,NA,25,22,0.003123829,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,2/18/2020,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,2/19/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,2/20/2020,NA,34,34,0.004248407,0.007364089
28030,Self-reported date symptoms first experienced,8003,4617,2/21/2020,NA,15,13,0.001874297,0.002815681
28030,Self-reported date symptoms first experienced,8003,4617,2/22/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,2/23/2020,NA,8,8,1.00E-03,0.001732727
28030,Self-reported date symptoms first experienced,8003,4617,2/24/2020,NA,19,16,0.00237411,0.003465454
28030,Self-reported date symptoms first experienced,8003,4617,2/25/2020,NA,18,16,0.002249157,0.003465454
28030,Self-reported date symptoms first experienced,8003,4617,2/26/2020,NA,12,12,0.001499438,0.00259909
28030,Self-reported date symptoms first experienced,8003,4617,2/27/2020,NA,14,13,0.001749344,0.002815681
28030,Self-reported date symptoms first experienced,8003,4617,2/28/2020,NA,35,29,0.00437336,0.006281135
28030,Self-reported date symptoms first experienced,8003,4617,2/29/2020,NA,25,25,0.003123829,0.005414771
28030,Self-reported date symptoms first experienced,8003,4617,3/1/2020,NA,142,128,0.017743346,0.02772363
28030,Self-reported date symptoms first experienced,8003,4617,3/2/2020,NA,23,23,0.002873922,0.00498159
28030,Self-reported date symptoms first experienced,8003,4617,3/3/2020,NA,27,25,0.003373735,0.005414771
28030,Self-reported date symptoms first experienced,8003,4617,3/4/2020,NA,14,14,0.001749344,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,3/5/2020,NA,22,22,0.002748969,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,3/6/2020,NA,27,23,0.003373735,0.00498159
28030,Self-reported date symptoms first experienced,8003,4617,3/7/2020,NA,38,32,0.004748219,0.006930908
28030,Self-reported date symptoms first experienced,8003,4617,3/8/2020,NA,26,21,0.003248782,0.004548408
28030,Self-reported date symptoms first experienced,8003,4617,3/9/2020,NA,31,29,0.003873547,0.006281135
28030,Self-reported date symptoms first experienced,8003,4617,3/10/2020,NA,51,50,0.00637261,0.010829543
28030,Self-reported date symptoms first experienced,8003,4617,3/11/2020,NA,29,28,0.003623641,0.006064544
28030,Self-reported date symptoms first experienced,8003,4617,3/12/2020,NA,43,43,0.005372985,0.009313407
28030,Self-reported date symptoms first experienced,8003,4617,3/13/2020,NA,31,27,0.003873547,0.005847953
28030,Self-reported date symptoms first experienced,8003,4617,3/14/2020,NA,43,42,0.005372985,0.009096816
28030,Self-reported date symptoms first experienced,8003,4617,3/15/2020,NA,227,213,0.028364363,0.046133853
28030,Self-reported date symptoms first experienced,8003,4617,3/16/2020,NA,56,53,0.006997376,0.011479316
28030,Self-reported date symptoms first experienced,8003,4617,3/17/2020,NA,53,45,0.006622517,0.009746589
28030,Self-reported date symptoms first experienced,8003,4617,3/18/2020,NA,42,38,0.005248032,0.008230453
28030,Self-reported date symptoms first experienced,8003,4617,3/19/2020,NA,25,23,0.003123829,0.00498159
28030,Self-reported date symptoms first experienced,8003,4617,3/20/2020,NA,80,78,0.009996251,0.016894087
28030,Self-reported date symptoms first experienced,8003,4617,3/21/2020,NA,25,22,0.003123829,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,3/22/2020,NA,32,22,0.003998501,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,3/23/2020,NA,51,45,0.00637261,0.009746589
28030,Self-reported date symptoms first experienced,8003,4617,3/24/2020,NA,17,17,0.002124203,0.003682045
28030,Self-reported date symptoms first experienced,8003,4617,3/25/2020,NA,41,41,0.005123079,0.008880225
28030,Self-reported date symptoms first experienced,8003,4617,3/26/2020,NA,19,17,0.00237411,0.003682045
28030,Self-reported date symptoms first experienced,8003,4617,3/27/2020,NA,20,19,0.002499063,0.004115226
28030,Self-reported date symptoms first experienced,8003,4617,3/28/2020,NA,31,21,0.003873547,0.004548408
28030,Self-reported date symptoms first experienced,8003,4617,3/29/2020,NA,10,10,0.001249531,0.002165909
28030,Self-reported date symptoms first experienced,8003,4617,3/30/2020,NA,23,22,0.002873922,0.004764999
28030,Self-reported date symptoms first experienced,8003,4617,3/31/2020,NA,29,29,0.003623641,0.006281135
28030,Self-reported date symptoms first experienced,8003,4617,4/1/2020,NA,95,88,0.011870549,0.019059996
28030,Self-reported date symptoms first experienced,8003,4617,4/2/2020,NA,9,9,0.001124578,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,4/3/2020,NA,9,9,0.001124578,0.001949318
28030,Self-reported date symptoms first experienced,8003,4617,4/4/2020,NA,15,14,0.001874297,0.003032272
28030,Self-reported date symptoms first experienced,8003,4617,4/5/2020,NA,7,7,8.75E-04,0.001516136
28030,Self-reported date symptoms first experienced,8003,4617,4/6/2020,NA,20,20,0.002499063,0.004331817
28030,Self-reported date symptoms first experienced,8003,4617,4/7/2020,NA,9,9,0.001124578,0.001949318
