question_id,question,q_ev,q_pt,answer_id,answer,a_ev,a_pt,ev_prop,pt_prop
28040,Number of 19-29 year olds in main home,6430,6430,0,0,5331,5331,0.829082426,0.829082426
28040,Number of 19-29 year olds in main home,6430,6430,1,1,716,716,0.111353033,0.111353033
28040,Number of 19-29 year olds in main home,6430,6430,2,2,315,315,0.048989114,0.048989114
28040,Number of 19-29 year olds in main home,6430,6430,3,3,43,43,0.006687403,0.006687403
28040,Number of 19-29 year olds in main home,6430,6430,4,4,10,10,0.00155521,0.00155521
28041,Number of 30-39 year olds in main home,6430,6430,-3,Prefer not to answer,15,15,0.002332815,0.002332815
28041,Number of 30-39 year olds in main home,6430,6430,0,0,5866,5866,0.912286159,0.912286159
28041,Number of 30-39 year olds in main home,6430,6430,1,1,431,431,0.067029549,0.067029549
28041,Number of 30-39 year olds in main home,6430,6430,2,2,95,95,0.014774495,0.014774495
28041,Number of 30-39 year olds in main home,6430,6430,3,3,15,15,0.002332815,0.002332815
28042,Number of 40-49 year olds in main home,6430,6430,-3,Prefer not to answer,14,14,0.002177294,0.002177294
28042,Number of 40-49 year olds in main home,6430,6430,0,0,5906,5906,0.918506998,0.918506998
28042,Number of 40-49 year olds in main home,6430,6430,1,1,477,477,0.074183515,0.074183515
28042,Number of 40-49 year olds in main home,6430,6430,2,2,27,27,0.004199067,0.004199067
28043,Number of 50-59 year olds in main home,6430,6430,-3,Prefer not to answer,15,15,0.002332815,0.002332815
28043,Number of 50-59 year olds in main home,6430,6430,0,0,5030,5030,0.782270607,0.782270607
28043,Number of 50-59 year olds in main home,6430,6430,1,1,1290,1290,0.200622084,0.200622084
28043,Number of 50-59 year olds in main home,6430,6430,2,2,93,93,0.014463453,0.014463453
28044,Number of 60-69 year olds in main home,6430,6430,-3,Prefer not to answer,9,9,0.001399689,0.001399689
28044,Number of 60-69 year olds in main home,6430,6430,0,0,4216,4216,0.655676516,0.655676516
28044,Number of 60-69 year olds in main home,6430,6430,1,1,2088,2088,0.324727838,0.324727838
28044,Number of 60-69 year olds in main home,6430,6430,2,2,113,113,0.017573872,0.017573872
28045,Number of 70-79 year olds in main home,6430,6430,-3,Prefer not to answer,14,14,0.002177294,0.002177294
28045,Number of 70-79 year olds in main home,6430,6430,0,0,4476,4476,0.696111975,0.696111975
28045,Number of 70-79 year olds in main home,6430,6430,1,1,1818,1818,0.28273717,0.28273717
28045,Number of 70-79 year olds in main home,6430,6430,2,2,119,119,0.018506998,0.018506998
28046,Number of 80+ year olds in main home,6430,6430,-3,Prefer not to answer,16,16,0.002488336,0.002488336
28046,Number of 80+ year olds in main home,6430,6430,0,0,5962,5962,0.927216174,0.927216174
28046,Number of 80+ year olds in main home,6430,6430,1,1,441,441,0.068584759,0.068584759
28046,Number of 80+ year olds in main home,6430,6430,2,2,11,11,0.001710731,0.001710731
28047,Young people in main home attended school or other childcare setting between mid-March and the end of June (i.e the first UK lockdown),827,827,-3,Prefer not to answer,14,14,0.016928658,0.016928658
28047,Young people in main home attended school or other childcare setting between mid-March and the end of June (i.e the first UK lockdown),827,827,0,No,578,578,0.698911729,0.698911729
28047,Young people in main home attended school or other childcare setting between mid-March and the end of June (i.e the first UK lockdown),827,827,1,Yes,235,235,0.284159613,0.284159613
28048,Young people in main home attended school or other childcare setting between the start of July and mid-September,827,827,-3,Prefer not to answer,17,17,0.020556227,0.020556227
28048,Young people in main home attended school or other childcare setting between the start of July and mid-September,827,827,0,No,435,435,0.525997582,0.525997582
28048,Young people in main home attended school or other childcare setting between the start of July and mid-September,827,827,1,Yes,375,375,0.453446191,0.453446191
28049,Young people in main home attended school or other childcare setting between mid-September and the end of October,827,827,-3,Prefer not to answer,18,18,0.021765417,0.021765417
28049,Young people in main home attended school or other childcare setting between mid-September and the end of October,827,827,0,No,224,224,0.270858525,0.270858525
28049,Young people in main home attended school or other childcare setting between mid-September and the end of October,827,827,1,Yes,585,585,0.707376058,0.707376058
28050,Young people in main home attended school or other childcare setting between the start of November and the start of December,827,827,-3,Prefer not to answer,16,16,0.019347037,0.019347037
28050,Young people in main home attended school or other childcare setting between the start of November and the start of December,827,827,0,No,266,266,0.321644498,0.321644498
28050,Young people in main home attended school or other childcare setting between the start of November and the start of December,827,827,1,Yes,545,545,0.659008464,0.659008464
28051,Number of people in main home who regularly worked outside the home,6432,6432,0,0,4496,4496,0.699004975,0.699004975
28051,Number of people in main home who regularly worked outside the home,6432,6432,1,1,1504,1504,0.233830846,0.233830846
28051,Number of people in main home who regularly worked outside the home,6432,6432,10,More than 20,10,10,0.001554726,0.001554726
28051,Number of people in main home who regularly worked outside the home,6432,6432,2,2,317,317,0.049284826,0.049284826
28051,Number of people in main home who regularly worked outside the home,6432,6432,3,3,78,78,0.012126866,0.012126866
28051,Number of people in main home who regularly worked outside the home,6432,6432,4,4,13,13,0.002021144,0.002021144
28051,Number of people in main home who regularly worked outside the home,6432,6432,5,5,6,6,9.33E-04,9.33E-04
28052,Number of people in main home had COVID-19,6432,6432,-1,Do not know,231,231,0.035914179,0.035914179
28052,Number of people in main home had COVID-19,6432,6432,0,0,5464,5464,0.849502488,0.849502488
28052,Number of people in main home had COVID-19,6432,6432,1,1,567,567,0.088152985,0.088152985
28052,Number of people in main home had COVID-19,6432,6432,2,2,108,108,0.016791045,0.016791045
28052,Number of people in main home had COVID-19,6432,6432,3,3,39,39,0.006063433,0.006063433
28052,Number of people in main home had COVID-19,6432,6432,4,4,14,14,0.002176617,0.002176617
28053,Number of people in main home tested positive for COVID-19,737,737,-1,Do not know,18,18,0.024423338,0.024423338
28053,Number of people in main home tested positive for COVID-19,737,737,0,0,408,408,0.553595658,0.553595658
28053,Number of people in main home tested positive for COVID-19,737,737,1,1,259,259,0.351424695,0.351424695
28053,Number of people in main home tested positive for COVID-19,737,737,2,2,35,35,0.047489824,0.047489824
28053,Number of people in main home tested positive for COVID-19,737,737,3,3,7,7,0.009497965,0.009497965
28054,Care or support provided to people with COVID-19,345,311,-7,None of the above,149,149,0.431884058,0.479099678
28054,Care or support provided to people with COVID-19,345,311,1,"Assisting with personal care activities (e.g., dressing, eating, walking, taking medications)",38,38,0.110144928,0.122186495
28054,Care or support provided to people with COVID-19,345,311,2,"Providing other support (e.g., preparing meals, grocery shopping, using the telephone, collecting medication, managing money)",155,155,0.449275362,0.498392283
28055,Time spent per day within 1 metre of people with COVID-19,311,311,-3,Prefer not to answer,5,5,0.01607717,0.01607717
28055,Time spent per day within 1 metre of people with COVID-19,311,311,1,Less than 10 minutes,69,69,0.221864952,0.221864952
28055,Time spent per day within 1 metre of people with COVID-19,311,311,2,10 to 29 minutes,25,25,0.080385852,0.080385852
28055,Time spent per day within 1 metre of people with COVID-19,311,311,3,30 to 59 minutes,12,12,0.038585209,0.038585209
28055,Time spent per day within 1 metre of people with COVID-19,311,311,4,1 to 2 hours,24,24,0.077170418,0.077170418
28055,Time spent per day within 1 metre of people with COVID-19,311,311,5,More than 2 hours,176,176,0.565916399,0.565916399
28056,Qualifications,16670,8607,-3,Prefer not to answer,65,65,0.00389922,0.007551993
28056,Qualifications,16670,8607,-7,None of the above,632,632,0.037912418,0.073428605
28056,Qualifications,16670,8607,1,College or University degree,4587,4587,0.275164967,0.532938306
28056,Qualifications,16670,8607,2,A levels/AS levels or equivalent,2847,2847,0.170785843,0.330777274
28056,Qualifications,16670,8607,3,O levels/GCSEs or equivalent,3726,3726,0.223515297,0.432903451
28056,Qualifications,16670,8607,4,CSEs or equivalent,933,933,0.055968806,0.108400139
28056,Qualifications,16670,8607,5,NVQ or HND or HNC or equivalent,1390,1390,0.083383323,0.161496456
28056,Qualifications,16670,8607,6,"Other professional qualifications eg: nursing, teaching",2490,2490,0.149370126,0.289299407
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,-3,Prefer not to answer,7,7,8.13E-04,8.13E-04
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,1,Employed/Self-employed and working with others at a workplace,1124,1124,0.130591379,0.130591379
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,10,None of the above,157,157,0.018240967,0.018240967
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,2,Employed/Self-employed and working alone at a workplace,197,197,0.022888347,0.022888347
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,3,Employed/Self-employed and working from home,1674,1674,0.194492855,0.194492855
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,4,Retired,4822,4822,0.560241664,0.560241664
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,5,Looking after home and/or family,199,199,0.023120716,0.023120716
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,6,Unable to work because of sickness or disability,130,130,0.015103985,0.015103985
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,7,Unemployed,88,88,0.010224236,0.010224236
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,8,Doing unpaid or voluntary work,186,186,0.021610317,0.021610317
28057,Employment situation between mid-March and the end of June 2020 (i.e the first UK lockdown),8607,8607,9,Full or part-time student,23,23,0.002672244,0.002672244
28058,Employment situation changed since the end of June 2020,8607,8607,-3,Prefer not to answer,55,55,0.006390148,0.006390148
28058,Employment situation changed since the end of June 2020,8607,8607,0,No,7778,7778,0.903683049,0.903683049
28058,Employment situation changed since the end of June 2020,8607,8607,1,Yes,774,774,0.089926804,0.089926804
28059,Employment situation between the start of July and mid-September,774,774,1,Employed/Self-employed and working with others at a workplace,287,287,0.370801034,0.370801034
28059,Employment situation between the start of July and mid-September,774,774,10,None of the above,55,55,0.071059432,0.071059432
28059,Employment situation between the start of July and mid-September,774,774,2,Employed/Self-employed and working alone at a workplace,47,47,0.060723514,0.060723514
28059,Employment situation between the start of July and mid-September,774,774,3,Employed/Self-employed and working from home,162,162,0.209302326,0.209302326
28059,Employment situation between the start of July and mid-September,774,774,4,Retired,98,98,0.126614987,0.126614987
28059,Employment situation between the start of July and mid-September,774,774,5,Looking after home and/or family,22,22,0.028423773,0.028423773
28059,Employment situation between the start of July and mid-September,774,774,6,Unable to work because of sickness or disability,15,15,0.019379845,0.019379845
28059,Employment situation between the start of July and mid-September,774,774,7,Unemployed,53,53,0.068475452,0.068475452
28059,Employment situation between the start of July and mid-September,774,774,8,Doing unpaid or voluntary work,34,34,0.043927649,0.043927649
28060,Employment situation between mid-September and the end of October,774,774,1,Employed/Self-employed and working with others at a workplace,324,324,0.418604651,0.418604651
28060,Employment situation between mid-September and the end of October,774,774,10,None of the above,34,34,0.043927649,0.043927649
28060,Employment situation between mid-September and the end of October,774,774,2,Employed/Self-employed and working alone at a workplace,35,35,0.045219638,0.045219638
28060,Employment situation between mid-September and the end of October,774,774,3,Employed/Self-employed and working from home,137,137,0.177002584,0.177002584
28060,Employment situation between mid-September and the end of October,774,774,4,Retired,120,120,0.15503876,0.15503876
28060,Employment situation between mid-September and the end of October,774,774,5,Looking after home and/or family,16,16,0.020671835,0.020671835
28060,Employment situation between mid-September and the end of October,774,774,6,Unable to work because of sickness or disability,13,13,0.016795866,0.016795866
28060,Employment situation between mid-September and the end of October,774,774,7,Unemployed,60,60,0.07751938,0.07751938
28060,Employment situation between mid-September and the end of October,774,774,8,Doing unpaid or voluntary work,34,34,0.043927649,0.043927649
28061,Employment situation between the start of November and the start of December,774,774,1,Employed/Self-employed and working with others at a workplace,284,284,0.366925065,0.366925065
28061,Employment situation between the start of November and the start of December,774,774,10,None of the above,35,35,0.045219638,0.045219638
28061,Employment situation between the start of November and the start of December,774,774,2,Employed/Self-employed and working alone at a workplace,42,42,0.054263566,0.054263566
28061,Employment situation between the start of November and the start of December,774,774,3,Employed/Self-employed and working from home,141,141,0.182170543,0.182170543
28061,Employment situation between the start of November and the start of December,774,774,4,Retired,138,138,0.178294574,0.178294574
28061,Employment situation between the start of November and the start of December,774,774,5,Looking after home and/or family,18,18,0.023255814,0.023255814
28061,Employment situation between the start of November and the start of December,774,774,6,Unable to work because of sickness or disability,15,15,0.019379845,0.019379845
28061,Employment situation between the start of November and the start of December,774,774,7,Unemployed,70,70,0.090439276,0.090439276
28061,Employment situation between the start of November and the start of December,774,774,8,Doing unpaid or voluntary work,31,31,0.04005168,0.04005168
28062,Designated key worker between 1st March 2020 and 30th November 2020,8607,8607,-2,Not applicable,638,638,0.074125712,0.074125712
28062,Designated key worker between 1st March 2020 and 30th November 2020,8607,8607,-3,Prefer not to answer,14,14,0.001626583,0.001626583
28062,Designated key worker between 1st March 2020 and 30th November 2020,8607,8607,0,No,6679,6679,0.775996282,0.775996282
28062,Designated key worker between 1st March 2020 and 30th November 2020,8607,8607,1,Yes,1276,1276,0.148251423,0.148251423
28063,Keyworker occupation group,1276,1276,-3,Prefer not to answer,30,30,0.023510972,0.023510972
28063,Keyworker occupation group,1276,1276,1,NHS and social care,488,488,0.382445141,0.382445141
28063,Keyworker occupation group,1276,1276,2,"Education and childcare (including supporting and teaching staff, social workers and specialist education specialists)",184,184,0.144200627,0.144200627
28063,Keyworker occupation group,1276,1276,3,"Key public services (justice, religious staff, journalist, and environmental staff or mortuary)",115,115,0.090125392,0.090125392
28063,Keyworker occupation group,1276,1276,4,Local and national government (delivering COVID-19 response or delivering essential public services),115,115,0.090125392,0.090125392
28063,Keyworker occupation group,1276,1276,5,"Food and other necessary goods (production, sales, delivery)",144,144,0.112852665,0.112852665
28063,Keyworker occupation group,1276,1276,6,"Public safety or national security worker (police, armed forces, fire and rescue)",47,47,0.036833856,0.036833856
28063,Keyworker occupation group,1276,1276,7,"Transport worker (air, water, road and rail)",74,74,0.05799373,0.05799373
28063,Keyworker occupation group,1276,1276,8,"Utility worker (energy, sewerage, postal service)",26,26,0.020376176,0.020376176
28063,Keyworker occupation group,1276,1276,9,"Utilities, communication and financial services",53,53,0.04153605,0.04153605
28064,In close contact with public or co-workers between 1st March 2020 and 30th November 2020 as part of job,8607,8607,-2,Not applicable,1220,1220,0.141745091,0.141745091
28064,In close contact with public or co-workers between 1st March 2020 and 30th November 2020 as part of job,8607,8607,-3,Prefer not to answer,17,17,0.001975137,0.001975137
28064,In close contact with public or co-workers between 1st March 2020 and 30th November 2020 as part of job,8607,8607,0,No,5920,5920,0.687812246,0.687812246
28064,In close contact with public or co-workers between 1st March 2020 and 30th November 2020 as part of job,8607,8607,1,Yes,1450,1450,0.168467526,0.168467526
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,946,946,1,Never,314,314,0.33192389,0.33192389
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,946,946,2,Some of the time,222,222,0.234672304,0.234672304
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,946,946,3,Half of the time,42,42,0.044397463,0.044397463
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,946,946,4,Most of the time,177,177,0.187103594,0.187103594
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,946,946,5,All of the time,191,191,0.201902748,0.201902748
28066,How often medical face masks used at work between 1st March 2020 and 30th November 2020,946,946,1,Never,310,310,0.32769556,0.32769556
28066,How often medical face masks used at work between 1st March 2020 and 30th November 2020,946,946,2,Some of the time,181,181,0.191331924,0.191331924
28066,How often medical face masks used at work between 1st March 2020 and 30th November 2020,946,946,3,Half of the time,44,44,0.046511628,0.046511628
28066,How often medical face masks used at work between 1st March 2020 and 30th November 2020,946,946,4,Most of the time,177,177,0.187103594,0.187103594
28066,How often medical face masks used at work between 1st March 2020 and 30th November 2020,946,946,5,All of the time,233,233,0.246300211,0.246300211
28067,How often respirators used at work between 1st March 2020 and 30th November 2020,946,946,1,Never,854,854,0.902748414,0.902748414
28067,How often respirators used at work between 1st March 2020 and 30th November 2020,946,946,2,Some of the time,66,66,0.069767442,0.069767442
28067,How often respirators used at work between 1st March 2020 and 30th November 2020,946,946,3,Half of the time,10,10,0.010570825,0.010570825
28067,How often respirators used at work between 1st March 2020 and 30th November 2020,946,946,4,Most of the time,12,12,0.012684989,0.012684989
28068,How often eye protection used at work between 1st March 2020 and 30th November 2020,946,946,1,Never,585,585,0.618393235,0.618393235
28068,How often eye protection used at work between 1st March 2020 and 30th November 2020,946,946,2,Some of the time,219,219,0.231501057,0.231501057
28068,How often eye protection used at work between 1st March 2020 and 30th November 2020,946,946,3,Half of the time,25,25,0.026427061,0.026427061
28068,How often eye protection used at work between 1st March 2020 and 30th November 2020,946,946,4,Most of the time,71,71,0.075052854,0.075052854
28068,How often eye protection used at work between 1st March 2020 and 30th November 2020,946,946,5,All of the time,45,45,0.04756871,0.04756871
28069,How often disposable medical gloves used at work between 1st March 2020 and 30th November 2020,946,946,1,Never,376,376,0.397463002,0.397463002
28069,How often disposable medical gloves used at work between 1st March 2020 and 30th November 2020,946,946,2,Some of the time,271,271,0.286469345,0.286469345
28069,How often disposable medical gloves used at work between 1st March 2020 and 30th November 2020,946,946,3,Half of the time,36,36,0.038054968,0.038054968
28069,How often disposable medical gloves used at work between 1st March 2020 and 30th November 2020,946,946,4,Most of the time,138,138,0.145877378,0.145877378
28069,How often disposable medical gloves used at work between 1st March 2020 and 30th November 2020,946,946,5,All of the time,125,125,0.132135307,0.132135307
28070,How often disposable gowns/one-piece overalls used at work between 1st March 2020 and 30th November 2020,946,946,1,Never,709,709,0.749471459,0.749471459
28070,How often disposable gowns/one-piece overalls used at work between 1st March 2020 and 30th November 2020,946,946,2,Some of the time,119,119,0.125792812,0.125792812
28070,How often disposable gowns/one-piece overalls used at work between 1st March 2020 and 30th November 2020,946,946,3,Half of the time,13,13,0.013742072,0.013742072
28070,How often disposable gowns/one-piece overalls used at work between 1st March 2020 and 30th November 2020,946,946,4,Most of the time,55,55,0.058139535,0.058139535
28070,How often disposable gowns/one-piece overalls used at work between 1st March 2020 and 30th November 2020,946,946,5,All of the time,50,50,0.052854123,0.052854123
28071,How often alcohol-based hand sanitiser used at work between 1st March 2020 and 30th November 2020,946,946,1,Never,13,13,0.013742072,0.013742072
28071,How often alcohol-based hand sanitiser used at work between 1st March 2020 and 30th November 2020,946,946,2,Some of the time,159,159,0.16807611,0.16807611
28071,How often alcohol-based hand sanitiser used at work between 1st March 2020 and 30th November 2020,946,946,3,Half of the time,40,40,0.042283298,0.042283298
28071,How often alcohol-based hand sanitiser used at work between 1st March 2020 and 30th November 2020,946,946,4,Most of the time,279,279,0.294926004,0.294926004
28071,How often alcohol-based hand sanitiser used at work between 1st March 2020 and 30th November 2020,946,946,5,All of the time,454,454,0.479915433,0.479915433
28072,How often soap and water used at work between 1st March 2020 and 30th November 2020,946,946,1,Never,9,9,0.009513742,0.009513742
28072,How often soap and water used at work between 1st March 2020 and 30th November 2020,946,946,2,Some of the time,135,135,0.142706131,0.142706131
28072,How often soap and water used at work between 1st March 2020 and 30th November 2020,946,946,3,Half of the time,31,31,0.032769556,0.032769556
28072,How often soap and water used at work between 1st March 2020 and 30th November 2020,946,946,4,Most of the time,262,262,0.276955603,0.276955603
28072,How often soap and water used at work between 1st March 2020 and 30th November 2020,946,946,5,All of the time,509,509,0.538054968,0.538054968
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,-3,Prefer not to answer,13,13,0.001510399,0.001510399
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,1,Never,2243,2243,0.260601836,0.260601836
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,2,Less than once a week,3725,3725,0.432787266,0.432787266
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,3,1 to 2 days per week,1942,1942,0.225630301,0.225630301
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,4,3 to 4 days per week,472,472,0.054839084,0.054839084
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,5,5 or more days per week,212,212,0.024631114,0.024631114
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,8607,8607,-3,Prefer not to answer,11,11,0.00127803,0.00127803
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,8607,8607,1,Never,867,867,0.100731962,0.100731962
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,8607,8607,2,Less than once a week,3667,3667,0.426048565,0.426048565
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,8607,8607,3,1 to 2 days per week,2912,2912,0.338329267,0.338329267
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,8607,8607,4,3 to 4 days per week,877,877,0.101893807,0.101893807
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,8607,8607,5,5 or more days per week,273,273,0.031718369,0.031718369
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,8607,8607,-3,Prefer not to answer,18,18,0.002091321,0.002091321
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,8607,8607,1,Never,1518,1518,0.176368072,0.176368072
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,8607,8607,2,Less than once a week,3905,3905,0.453700476,0.453700476
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,8607,8607,3,1 to 2 days per week,2342,2342,0.272104101,0.272104101
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,8607,8607,4,3 to 4 days per week,615,615,0.071453468,0.071453468
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,8607,8607,5,5 or more days per week,209,209,0.024282561,0.024282561
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,8607,8607,-3,Prefer not to answer,17,17,0.001975137,0.001975137
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,8607,8607,1,Never,3000,3000,0.348553503,0.348553503
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,8607,8607,2,Less than once a week,3489,3489,0.405367724,0.405367724
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,8607,8607,3,1 to 2 days per week,1603,1603,0.186243755,0.186243755
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,8607,8607,4,3 to 4 days per week,373,373,0.043336819,0.043336819
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,8607,8607,5,5 or more days per week,125,125,0.014523063,0.014523063
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,-3,Prefer not to answer,17,17,0.001975137,0.001975137
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,1,Never,5118,5118,0.594632276,0.594632276
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,2,Less than once a week,2480,2480,0.288137562,0.288137562
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,3,1 to 2 days per week,757,757,0.087951667,0.087951667
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,4,3 to 4 days per week,146,146,0.016962937,0.016962937
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),8607,8607,5,5 or more days per week,89,89,0.010340421,0.010340421
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,8607,8607,-3,Prefer not to answer,19,19,0.002207506,0.002207506
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,8607,8607,1,Never,2560,2560,0.297432323,0.297432323
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,8607,8607,2,Less than once a week,3935,3935,0.457186011,0.457186011
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,8607,8607,3,1 to 2 days per week,1616,1616,0.187754154,0.187754154
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,8607,8607,4,3 to 4 days per week,328,328,0.038108516,0.038108516
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,8607,8607,5,5 or more days per week,149,149,0.017311491,0.017311491
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,8607,8607,-3,Prefer not to answer,19,19,0.002207506,0.002207506
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,8607,8607,1,Never,3229,3229,0.375159754,0.375159754
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,8607,8607,2,Less than once a week,3374,3374,0.392006506,0.392006506
