question_id,question,q_ev,q_pt,answer_id,answer,a_ev,a_pt,ev_prop,pt_prop
28029,COVID-19 symptoms requiring hospitalisation,58742,10540,0,No,58637,10539,0.998212523,0.999905123
28029,COVID-19 symptoms requiring hospitalisation,58742,10540,1,Yes,105,94,0.001787477,0.008918406
28030,Self-reported date symptoms first experienced,8935,5234,12/17/2019,NA,7,6,7.83E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,12/18/2019,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,12/19/2019,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,12/20/2019,NA,24,23,0.002686066,0.004394345
28030,Self-reported date symptoms first experienced,8935,5234,12/21/2019,NA,8,7,8.95E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,12/22/2019,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,12/23/2019,NA,14,13,0.001566872,0.00248376
28030,Self-reported date symptoms first experienced,8935,5234,12/24/2019,NA,15,15,0.001678791,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,12/25/2019,NA,23,22,0.002574147,0.004203286
28030,Self-reported date symptoms first experienced,8935,5234,12/26/2019,NA,20,16,0.002238388,0.003056935
28030,Self-reported date symptoms first experienced,8935,5234,12/27/2019,NA,11,11,0.001231114,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,12/28/2019,NA,27,26,0.003021824,0.00496752
28030,Self-reported date symptoms first experienced,8935,5234,12/29/2019,NA,13,13,0.001454952,0.00248376
28030,Self-reported date symptoms first experienced,8935,5234,12/30/2019,NA,20,20,0.002238388,0.003821169
28030,Self-reported date symptoms first experienced,8935,5234,12/31/2019,NA,27,23,0.003021824,0.004394345
28030,Self-reported date symptoms first experienced,8935,5234,12/5/2019,NA,12,11,0.001343033,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,12/7/2019,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,12/9/2019,NA,6,6,6.72E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,12/10/2019,NA,13,13,0.001454952,0.00248376
28030,Self-reported date symptoms first experienced,8935,5234,12/12/2019,NA,12,10,0.001343033,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,12/13/2019,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,12/14/2019,NA,10,9,0.001119194,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,12/15/2019,NA,120,110,0.01343033,0.021016431
28030,Self-reported date symptoms first experienced,8935,5234,12/16/2019,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,1/26/2020,NA,9,6,0.001007275,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,1/27/2020,NA,15,15,0.001678791,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,1/28/2020,NA,20,16,0.002238388,0.003056935
28030,Self-reported date symptoms first experienced,8935,5234,1/29/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,1/30/2020,NA,16,16,0.001790711,0.003056935
28030,Self-reported date symptoms first experienced,8935,5234,1/31/2020,NA,50,49,0.005595971,0.009361865
28030,Self-reported date symptoms first experienced,8935,5234,2/1/2020,NA,115,109,0.012870733,0.020825373
28030,Self-reported date symptoms first experienced,8935,5234,2/2/2020,NA,23,22,0.002574147,0.004203286
28030,Self-reported date symptoms first experienced,8935,5234,2/3/2020,NA,25,23,0.002797985,0.004394345
28030,Self-reported date symptoms first experienced,8935,5234,2/4/2020,NA,11,11,0.001231114,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,2/5/2020,NA,18,17,0.00201455,0.003247994
28030,Self-reported date symptoms first experienced,8935,5234,2/6/2020,NA,20,17,0.002238388,0.003247994
28030,Self-reported date symptoms first experienced,8935,5234,2/7/2020,NA,15,15,0.001678791,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,2/8/2020,NA,24,16,0.002686066,0.003056935
28030,Self-reported date symptoms first experienced,8935,5234,2/9/2020,NA,15,15,0.001678791,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,1/1/2020,NA,111,102,0.012423055,0.019487963
28030,Self-reported date symptoms first experienced,8935,5234,1/2/2020,NA,18,17,0.00201455,0.003247994
28030,Self-reported date symptoms first experienced,8935,5234,1/3/2020,NA,25,23,0.002797985,0.004394345
28030,Self-reported date symptoms first experienced,8935,5234,1/4/2020,NA,16,16,0.001790711,0.003056935
28030,Self-reported date symptoms first experienced,8935,5234,1/5/2020,NA,21,21,0.002350308,0.004012228
28030,Self-reported date symptoms first experienced,8935,5234,1/6/2020,NA,26,24,0.002909905,0.004585403
28030,Self-reported date symptoms first experienced,8935,5234,1/7/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,1/8/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,1/9/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,1/10/2020,NA,62,60,0.006939004,0.011463508
28030,Self-reported date symptoms first experienced,8935,5234,1/11/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,1/12/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,1/13/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,1/14/2020,NA,14,14,0.001566872,0.002674818
28030,Self-reported date symptoms first experienced,8935,5234,1/15/2020,NA,220,209,0.024622272,0.039931219
28030,Self-reported date symptoms first experienced,8935,5234,1/16/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,1/17/2020,NA,14,10,0.001566872,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,1/18/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,1/19/2020,NA,8,6,8.95E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,1/20/2020,NA,40,33,0.004476777,0.006304929
28030,Self-reported date symptoms first experienced,8935,5234,1/21/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,1/22/2020,NA,10,10,0.001119194,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,1/23/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,1/24/2020,NA,10,10,0.001119194,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,1/25/2020,NA,18,15,0.00201455,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,3/6/2020,NA,28,24,0.003133744,0.004585403
28030,Self-reported date symptoms first experienced,8935,5234,3/7/2020,NA,38,33,0.004252938,0.006304929
28030,Self-reported date symptoms first experienced,8935,5234,3/8/2020,NA,27,22,0.003021824,0.004203286
28030,Self-reported date symptoms first experienced,8935,5234,3/9/2020,NA,39,37,0.004364857,0.007069163
28030,Self-reported date symptoms first experienced,8935,5234,3/10/2020,NA,59,58,0.006603246,0.011081391
28030,Self-reported date symptoms first experienced,8935,5234,3/11/2020,NA,29,28,0.003245663,0.005349637
28030,Self-reported date symptoms first experienced,8935,5234,3/12/2020,NA,48,48,0.005372132,0.009170806
28030,Self-reported date symptoms first experienced,8935,5234,3/13/2020,NA,35,31,0.00391718,0.005922812
28030,Self-reported date symptoms first experienced,8935,5234,3/14/2020,NA,44,43,0.004924454,0.008215514
28030,Self-reported date symptoms first experienced,8935,5234,3/15/2020,NA,259,244,0.028987129,0.046618265
28030,Self-reported date symptoms first experienced,8935,5234,3/16/2020,NA,57,55,0.006379407,0.010508216
28030,Self-reported date symptoms first experienced,8935,5234,3/17/2020,NA,59,51,0.006603246,0.009743982
28030,Self-reported date symptoms first experienced,8935,5234,3/18/2020,NA,53,48,0.005931729,0.009170806
28030,Self-reported date symptoms first experienced,8935,5234,3/19/2020,NA,31,26,0.003469502,0.00496752
28030,Self-reported date symptoms first experienced,8935,5234,3/20/2020,NA,88,85,0.009848909,0.016239969
28030,Self-reported date symptoms first experienced,8935,5234,3/21/2020,NA,31,27,0.003469502,0.005158579
28030,Self-reported date symptoms first experienced,8935,5234,3/22/2020,NA,40,28,0.004476777,0.005349637
28030,Self-reported date symptoms first experienced,8935,5234,3/23/2020,NA,59,53,0.006603246,0.010126099
28030,Self-reported date symptoms first experienced,8935,5234,3/24/2020,NA,23,23,0.002574147,0.004394345
28030,Self-reported date symptoms first experienced,8935,5234,3/25/2020,NA,44,44,0.004924454,0.008406572
28030,Self-reported date symptoms first experienced,8935,5234,3/26/2020,NA,21,19,0.002350308,0.003630111
28030,Self-reported date symptoms first experienced,8935,5234,3/27/2020,NA,22,21,0.002462227,0.004012228
28030,Self-reported date symptoms first experienced,8935,5234,3/28/2020,NA,32,22,0.003581421,0.004203286
28030,Self-reported date symptoms first experienced,8935,5234,3/29/2020,NA,12,12,0.001343033,0.002292702
28030,Self-reported date symptoms first experienced,8935,5234,3/30/2020,NA,31,30,0.003469502,0.005731754
28030,Self-reported date symptoms first experienced,8935,5234,3/31/2020,NA,38,38,0.004252938,0.007260222
28030,Self-reported date symptoms first experienced,8935,5234,4/1/2020,NA,105,97,0.011751539,0.018532671
28030,Self-reported date symptoms first experienced,8935,5234,4/2/2020,NA,13,13,0.001454952,0.00248376
28030,Self-reported date symptoms first experienced,8935,5234,4/3/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,4/4/2020,NA,18,17,0.00201455,0.003247994
28030,Self-reported date symptoms first experienced,8935,5234,4/5/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,4/6/2020,NA,19,19,0.002126469,0.003630111
28030,Self-reported date symptoms first experienced,8935,5234,4/7/2020,NA,11,11,0.001231114,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,4/8/2020,NA,11,11,0.001231114,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,4/10/2020,NA,32,30,0.003581421,0.005731754
28030,Self-reported date symptoms first experienced,8935,5234,4/12/2020,NA,8,5,8.95E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,4/13/2020,NA,6,6,6.72E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,4/14/2020,NA,10,10,0.001119194,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,4/15/2020,NA,121,106,0.01354225,0.020252197
28030,Self-reported date symptoms first experienced,8935,5234,4/16/2020,NA,10,5,0.001119194,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,4/20/2020,NA,30,25,0.003357583,0.004776462
28030,Self-reported date symptoms first experienced,8935,5234,4/22/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,4/23/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,4/24/2020,NA,7,5,7.83E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,4/25/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,4/27/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,4/28/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,4/30/2020,NA,10,10,0.001119194,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,5/1/2020,NA,47,47,0.005260213,0.008979748
28030,Self-reported date symptoms first experienced,8935,5234,5/2/2020,NA,6,6,6.72E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,5/3/2020,NA,9,8,0.001007275,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,5/4/2020,NA,15,15,0.001678791,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,5/5/2020,NA,19,19,0.002126469,0.003630111
28030,Self-reported date symptoms first experienced,8935,5234,5/6/2020,NA,7,6,7.83E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,5/7/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,5/8/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,5/10/2020,NA,22,21,0.002462227,0.004012228
28030,Self-reported date symptoms first experienced,8935,5234,5/11/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,5/12/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,5/13/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,5/14/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,5/15/2020,NA,73,67,0.008170118,0.012800917
28030,Self-reported date symptoms first experienced,8935,5234,5/18/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,5/19/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,5/20/2020,NA,23,23,0.002574147,0.004394345
28030,Self-reported date symptoms first experienced,8935,5234,5/21/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,5/23/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,5/24/2020,NA,11,11,0.001231114,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,5/25/2020,NA,14,14,0.001566872,0.002674818
28030,Self-reported date symptoms first experienced,8935,5234,5/26/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,5/27/2020,NA,10,10,0.001119194,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,5/28/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,5/29/2020,NA,6,6,6.72E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,5/30/2020,NA,7,7,7.83E-04,0.001337409
28030,Self-reported date symptoms first experienced,8935,5234,5/31/2020,NA,6,6,6.72E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,6/1/2020,NA,56,55,0.006267487,0.010508216
28030,Self-reported date symptoms first experienced,8935,5234,6/2/2020,NA,11,10,0.001231114,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,6/3/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,6/4/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,6/5/2020,NA,6,6,6.72E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,6/6/2020,NA,12,12,0.001343033,0.002292702
28030,Self-reported date symptoms first experienced,8935,5234,6/7/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,6/8/2020,NA,13,13,0.001454952,0.00248376
28030,Self-reported date symptoms first experienced,8935,5234,6/9/2020,NA,6,6,6.72E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,2/10/2020,NA,46,45,0.005148293,0.008597631
28030,Self-reported date symptoms first experienced,8935,5234,2/12/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,2/13/2020,NA,13,13,0.001454952,0.00248376
28030,Self-reported date symptoms first experienced,8935,5234,2/14/2020,NA,25,24,0.002797985,0.004585403
28030,Self-reported date symptoms first experienced,8935,5234,2/15/2020,NA,178,161,0.019921656,0.030760413
28030,Self-reported date symptoms first experienced,8935,5234,2/16/2020,NA,11,11,0.001231114,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,2/17/2020,NA,25,22,0.002797985,0.004203286
28030,Self-reported date symptoms first experienced,8935,5234,2/18/2020,NA,11,11,0.001231114,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,2/19/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,2/20/2020,NA,35,35,0.00391718,0.006687046
28030,Self-reported date symptoms first experienced,8935,5234,2/21/2020,NA,17,15,0.00190263,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,2/22/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,2/23/2020,NA,10,10,0.001119194,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,2/24/2020,NA,22,19,0.002462227,0.003630111
28030,Self-reported date symptoms first experienced,8935,5234,2/25/2020,NA,21,19,0.002350308,0.003630111
28030,Self-reported date symptoms first experienced,8935,5234,2/26/2020,NA,15,15,0.001678791,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,2/27/2020,NA,17,16,0.00190263,0.003056935
28030,Self-reported date symptoms first experienced,8935,5234,2/28/2020,NA,40,34,0.004476777,0.006495988
28030,Self-reported date symptoms first experienced,8935,5234,2/29/2020,NA,26,26,0.002909905,0.00496752
28030,Self-reported date symptoms first experienced,8935,5234,3/1/2020,NA,154,139,0.01723559,0.026557126
28030,Self-reported date symptoms first experienced,8935,5234,3/2/2020,NA,24,24,0.002686066,0.004585403
28030,Self-reported date symptoms first experienced,8935,5234,3/3/2020,NA,29,27,0.003245663,0.005158579
28030,Self-reported date symptoms first experienced,8935,5234,3/4/2020,NA,17,17,0.00190263,0.003247994
28030,Self-reported date symptoms first experienced,8935,5234,3/5/2020,NA,22,22,0.002462227,0.004203286
28030,Self-reported date symptoms first experienced,8935,5234,11/3/2020,NA,14,14,0.001566872,0.002674818
28030,Self-reported date symptoms first experienced,8935,5234,11/4/2020,NA,6,6,6.72E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,11/5/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,11/6/2020,NA,10,10,0.001119194,0.001910585
28030,Self-reported date symptoms first experienced,8935,5234,11/7/2020,NA,11,11,0.001231114,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,11/8/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,11/9/2020,NA,13,13,0.001454952,0.00248376
28030,Self-reported date symptoms first experienced,8935,5234,11/10/2020,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,11/11/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,11/12/2020,NA,6,6,6.72E-04,0.001146351
28030,Self-reported date symptoms first experienced,8935,5234,11/13/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,11/14/2020,NA,5,5,5.60E-04,9.55E-04
28030,Self-reported date symptoms first experienced,8935,5234,11/15/2020,NA,9,9,0.001007275,0.001719526
28030,Self-reported date symptoms first experienced,8935,5234,11/15/2019,NA,8,8,8.95E-04,0.001528468
28030,Self-reported date symptoms first experienced,8935,5234,12/1/2019,NA,63,59,0.007050923,0.011272449
28030,Self-reported date symptoms first experienced,8935,5234,12/3/2019,NA,11,11,0.001231114,0.002101643
28030,Self-reported date symptoms first experienced,8935,5234,8/4/2020,NA,24,24,0.002686066,0.004585403
28030,Self-reported date symptoms first experienced,8935,5234,8/5/2020,NA,28,28,0.003133744,0.005349637
28030,Self-reported date symptoms first experienced,8935,5234,8/6/2020,NA,19,19,0.002126469,0.003630111
28030,Self-reported date symptoms first experienced,8935,5234,8/7/2020,NA,27,27,0.003021824,0.005158579
28030,Self-reported date symptoms first experienced,8935,5234,8/8/2020,NA,27,27,0.003021824,0.005158579
28030,Self-reported date symptoms first experienced,8935,5234,8/9/2020,NA,15,15,0.001678791,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,8/10/2020,NA,52,52,0.00581981,0.00993504
28030,Self-reported date symptoms first experienced,8935,5234,8/11/2020,NA,19,19,0.002126469,0.003630111
28030,Self-reported date symptoms first experienced,8935,5234,8/12/2020,NA,21,21,0.002350308,0.004012228
28030,Self-reported date symptoms first experienced,8935,5234,8/13/2020,NA,13,13,0.001454952,0.00248376
28030,Self-reported date symptoms first experienced,8935,5234,8/14/2020,NA,26,25,0.002909905,0.004776462
28030,Self-reported date symptoms first experienced,8935,5234,8/15/2020,NA,65,64,0.007274762,0.012227742
28030,Self-reported date symptoms first experienced,8935,5234,8/16/2020,NA,19,19,0.002126469,0.003630111
28030,Self-reported date symptoms first experienced,8935,5234,8/17/2020,NA,25,25,0.002797985,0.004776462
28030,Self-reported date symptoms first experienced,8935,5234,8/18/2020,NA,25,25,0.002797985,0.004776462
28030,Self-reported date symptoms first experienced,8935,5234,8/19/2020,NA,30,29,0.003357583,0.005540695
28030,Self-reported date symptoms first experienced,8935,5234,8/20/2020,NA,64,63,0.007162843,0.012036683
28030,Self-reported date symptoms first experienced,8935,5234,8/21/2020,NA,21,21,0.002350308,0.004012228
28030,Self-reported date symptoms first experienced,8935,5234,8/22/2020,NA,22,22,0.002462227,0.004203286
28030,Self-reported date symptoms first experienced,8935,5234,8/23/2020,NA,34,34,0.00380526,0.006495988
28030,Self-reported date symptoms first experienced,8935,5234,8/24/2020,NA,30,30,0.003357583,0.005731754
28030,Self-reported date symptoms first experienced,8935,5234,8/25/2020,NA,43,43,0.004812535,0.008215514
28030,Self-reported date symptoms first experienced,8935,5234,8/26/2020,NA,23,23,0.002574147,0.004394345
28030,Self-reported date symptoms first experienced,8935,5234,8/27/2020,NA,27,26,0.003021824,0.00496752
28030,Self-reported date symptoms first experienced,8935,5234,8/28/2020,NA,41,39,0.004588696,0.00745128
28030,Self-reported date symptoms first experienced,8935,5234,8/29/2020,NA,35,35,0.00391718,0.006687046
28030,Self-reported date symptoms first experienced,8935,5234,8/30/2020,NA,35,34,0.00391718,0.006495988
28030,Self-reported date symptoms first experienced,8935,5234,8/31/2020,NA,45,45,0.005036374,0.008597631
28030,Self-reported date symptoms first experienced,8935,5234,9/1/2020,NA,95,95,0.010632345,0.018150554
28030,Self-reported date symptoms first experienced,8935,5234,9/2/2020,NA,28,28,0.003133744,0.005349637
28030,Self-reported date symptoms first experienced,8935,5234,9/3/2020,NA,27,27,0.003021824,0.005158579
28030,Self-reported date symptoms first experienced,8935,5234,9/4/2020,NA,21,21,0.002350308,0.004012228
28030,Self-reported date symptoms first experienced,8935,5234,9/5/2020,NA,22,22,0.002462227,0.004203286
28030,Self-reported date symptoms first experienced,8935,5234,9/6/2020,NA,13,13,0.001454952,0.00248376
28030,Self-reported date symptoms first experienced,8935,5234,9/7/2020,NA,42,42,0.004700616,0.008024455
28030,Self-reported date symptoms first experienced,8935,5234,9/8/2020,NA,24,24,0.002686066,0.004585403
28030,Self-reported date symptoms first experienced,8935,5234,9/9/2020,NA,25,25,0.002797985,0.004776462
28030,Self-reported date symptoms first experienced,8935,5234,9/10/2020,NA,44,44,0.004924454,0.008406572
28030,Self-reported date symptoms first experienced,8935,5234,9/11/2020,NA,24,24,0.002686066,0.004585403
28030,Self-reported date symptoms first experienced,8935,5234,9/12/2020,NA,26,26,0.002909905,0.00496752
28030,Self-reported date symptoms first experienced,8935,5234,9/13/2020,NA,16,16,0.001790711,0.003056935
28030,Self-reported date symptoms first experienced,8935,5234,9/14/2020,NA,50,50,0.005595971,0.009552923
28030,Self-reported date symptoms first experienced,8935,5234,9/15/2020,NA,50,48,0.005595971,0.009170806
28030,Self-reported date symptoms first experienced,8935,5234,9/16/2020,NA,21,21,0.002350308,0.004012228
28030,Self-reported date symptoms first experienced,8935,5234,9/17/2020,NA,15,15,0.001678791,0.002865877
28030,Self-reported date symptoms first experienced,8935,5234,9/18/2020,NA,23,23,0.002574147,0.004394345
28030,Self-reported date symptoms first experienced,8935,5234,9/19/2020,NA,35,35,0.00391718,0.006687046
28030,Self-reported date symptoms first experienced,8935,5234,9/20/2020,NA,56,56,0.006267487,0.010699274
