question_id,question,q_ev,q_pt,answer_id,answer,a_ev,a_pt,ev_prop,pt_prop
28058,Employment situation changed since the end of June 2020,399,399,1,Yes,55,55,0.137844612,0.137844612
28059,Employment situation between the start of July and mid-September,55,55,1,Employed/Self-employed and working with others at a workplace,25,25,0.454545455,0.454545455
28059,Employment situation between the start of July and mid-September,55,55,3,Employed/Self-employed and working from home,10,10,0.181818182,0.181818182
28059,Employment situation between the start of July and mid-September,55,55,7,Unemployed,11,11,0.2,0.2
28060,Employment situation between mid-September and the end of October,55,55,1,Employed/Self-employed and working with others at a workplace,23,23,0.418181818,0.418181818
28060,Employment situation between mid-September and the end of October,55,55,3,Employed/Self-employed and working from home,5,5,0.090909091,0.090909091
28060,Employment situation between mid-September and the end of October,55,55,4,Retired,6,6,0.109090909,0.109090909
28060,Employment situation between mid-September and the end of October,55,55,7,Unemployed,9,9,0.163636364,0.163636364
28061,Employment situation between the start of November and the start of December,55,55,1,Employed/Self-employed and working with others at a workplace,22,22,0.4,0.4
28061,Employment situation between the start of November and the start of December,55,55,3,Employed/Self-employed and working from home,7,7,0.127272727,0.127272727
28061,Employment situation between the start of November and the start of December,55,55,4,Retired,5,5,0.090909091,0.090909091
28061,Employment situation between the start of November and the start of December,55,55,7,Unemployed,10,10,0.181818182,0.181818182
28062,Designated key worker between 1st March 2020 and 30th November 2020,399,399,-2,Not applicable,16,16,0.040100251,0.040100251
28062,Designated key worker between 1st March 2020 and 30th November 2020,399,399,0,No,269,269,0.674185464,0.674185464
28062,Designated key worker between 1st March 2020 and 30th November 2020,399,399,1,Yes,113,113,0.28320802,0.28320802
28063,Keyworker occupation group,113,113,1,NHS and social care,23,23,0.203539823,0.203539823
28063,Keyworker occupation group,113,113,2,"Education and childcare (including supporting and teaching staff, social workers and specialist education specialists)",18,18,0.159292035,0.159292035
28063,Keyworker occupation group,113,113,3,"Key public services (justice, religious staff, journalist, and environmental staff or mortuary)",10,10,0.088495575,0.088495575
28063,Keyworker occupation group,113,113,4,Local and national government (delivering COVID-19 response or delivering essential public services),12,12,0.10619469,0.10619469
28063,Keyworker occupation group,113,113,5,"Food and other necessary goods (production, sales, delivery)",21,21,0.185840708,0.185840708
28063,Keyworker occupation group,113,113,7,"Transport worker (air, water, road and rail)",9,9,0.079646018,0.079646018
28063,Keyworker occupation group,113,113,8,"Utility worker (energy, sewerage, postal service)",6,6,0.053097345,0.053097345
28063,Keyworker occupation group,113,113,9,"Utilities, communication and financial services",9,9,0.079646018,0.079646018
28064,In close contact with public or co-workers between 1st March 2020 and 30th November 2020 as part of job,399,399,-2,Not applicable,33,33,0.082706767,0.082706767
28064,In close contact with public or co-workers between 1st March 2020 and 30th November 2020 as part of job,399,399,0,No,253,253,0.634085213,0.634085213
28064,In close contact with public or co-workers between 1st March 2020 and 30th November 2020 as part of job,399,399,1,Yes,111,111,0.278195489,0.278195489
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,78,78,1,Never,29,29,0.371794872,0.371794872
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,78,78,2,Some of the time,19,19,0.243589744,0.243589744
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,78,78,3,Half of the time,6,6,0.076923077,0.076923077
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,78,78,4,Most of the time,11,11,0.141025641,0.141025641
28065,How often cloth face coverings used at work between 1st March 2020 and 30th November 2020,78,78,5,All of the time,13,13,0.166666667,0.166666667
28066,How often medical face masks used at work between 1st March 2020 and 30th November 2020,78,78,1,Never,42,42,0.538461538,0.538461538
28066,How often medical face masks used at work between 1st March 2020 and 30th November 2020,78,78,2,Some of the time,13,13,0.166666667,0.166666667
28066,How often medical face masks used at work between 1st March 2020 and 30th November 2020,78,78,4,Most of the time,13,13,0.166666667,0.166666667
28066,How often medical face masks used at work between 1st March 2020 and 30th November 2020,78,78,5,All of the time,8,8,0.102564103,0.102564103
28067,How often respirators used at work between 1st March 2020 and 30th November 2020,78,78,1,Never,71,71,0.91025641,0.91025641
28068,How often eye protection used at work between 1st March 2020 and 30th November 2020,78,78,1,Never,47,47,0.602564103,0.602564103
28068,How often eye protection used at work between 1st March 2020 and 30th November 2020,78,78,2,Some of the time,21,21,0.269230769,0.269230769
28069,How often disposable medical gloves used at work between 1st March 2020 and 30th November 2020,78,78,1,Never,37,37,0.474358974,0.474358974
28069,How often disposable medical gloves used at work between 1st March 2020 and 30th November 2020,78,78,2,Some of the time,24,24,0.307692308,0.307692308
28069,How often disposable medical gloves used at work between 1st March 2020 and 30th November 2020,78,78,4,Most of the time,8,8,0.102564103,0.102564103
28069,How often disposable medical gloves used at work between 1st March 2020 and 30th November 2020,78,78,5,All of the time,6,6,0.076923077,0.076923077
28070,How often disposable gowns/one-piece overalls used at work between 1st March 2020 and 30th November 2020,78,78,1,Never,64,64,0.820512821,0.820512821
28070,How often disposable gowns/one-piece overalls used at work between 1st March 2020 and 30th November 2020,78,78,2,Some of the time,8,8,0.102564103,0.102564103
28071,How often alcohol-based hand sanitiser used at work between 1st March 2020 and 30th November 2020,78,78,2,Some of the time,16,16,0.205128205,0.205128205
28071,How often alcohol-based hand sanitiser used at work between 1st March 2020 and 30th November 2020,78,78,3,Half of the time,6,6,0.076923077,0.076923077
28071,How often alcohol-based hand sanitiser used at work between 1st March 2020 and 30th November 2020,78,78,4,Most of the time,18,18,0.230769231,0.230769231
28071,How often alcohol-based hand sanitiser used at work between 1st March 2020 and 30th November 2020,78,78,5,All of the time,34,34,0.435897436,0.435897436
28072,How often soap and water used at work between 1st March 2020 and 30th November 2020,78,78,2,Some of the time,11,11,0.141025641,0.141025641
28072,How often soap and water used at work between 1st March 2020 and 30th November 2020,78,78,4,Most of the time,18,18,0.230769231,0.230769231
28072,How often soap and water used at work between 1st March 2020 and 30th November 2020,78,78,5,All of the time,44,44,0.564102564,0.564102564
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,1,Never,107,107,0.268170426,0.268170426
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,2,Less than once a week,177,177,0.443609023,0.443609023
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,3,1 to 2 days per week,78,78,0.195488722,0.195488722
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,4,3 to 4 days per week,29,29,0.072681704,0.072681704
28073,Days per week meeting friends and family at an outside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,5,5 or more days per week,7,7,0.01754386,0.01754386
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,399,399,1,Never,57,57,0.142857143,0.142857143
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,399,399,2,Less than once a week,176,176,0.441102757,0.441102757
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,399,399,3,1 to 2 days per week,124,124,0.310776942,0.310776942
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,399,399,4,3 to 4 days per week,22,22,0.055137845,0.055137845
28074,Days per week meeting friends and family at an outside venue between the start of July and mid-September,399,399,5,5 or more days per week,18,18,0.045112782,0.045112782
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,399,399,1,Never,75,75,0.187969925,0.187969925
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,399,399,2,Less than once a week,183,183,0.458646617,0.458646617
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,399,399,3,1 to 2 days per week,109,109,0.273182957,0.273182957
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,399,399,4,3 to 4 days per week,23,23,0.05764411,0.05764411
28075,Days per week meeting friends and family at an outside venue between mid-September and the end of October,399,399,5,5 or more days per week,8,8,0.020050125,0.020050125
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,399,399,1,Never,154,154,0.385964912,0.385964912
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,399,399,2,Less than once a week,147,147,0.368421053,0.368421053
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,399,399,3,1 to 2 days per week,74,74,0.185463659,0.185463659
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,399,399,4,3 to 4 days per week,13,13,0.032581454,0.032581454
28076,Days per week meeting friends and family at an outside venue between the start of November and the start of December,399,399,5,5 or more days per week,10,10,0.025062657,0.025062657
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,1,Never,229,229,0.573934837,0.573934837
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,2,Less than once a week,118,118,0.295739348,0.295739348
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,3,1 to 2 days per week,37,37,0.09273183,0.09273183
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,4,3 to 4 days per week,7,7,0.01754386,0.01754386
28077,Days per week meeting friends and family at an inside venue between mid-March and the end of June (i.e the first UK lockdown),399,399,5,5 or more days per week,7,7,0.01754386,0.01754386
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,399,399,1,Never,118,118,0.295739348,0.295739348
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,399,399,2,Less than once a week,163,163,0.408521303,0.408521303
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,399,399,3,1 to 2 days per week,88,88,0.220551378,0.220551378
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,399,399,4,3 to 4 days per week,18,18,0.045112782,0.045112782
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,399,399,5,5 or more days per week,10,10,0.025062657,0.025062657
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,399,399,1,Never,146,146,0.365914787,0.365914787
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,399,399,2,Less than once a week,157,157,0.393483709,0.393483709
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,399,399,3,1 to 2 days per week,70,70,0.175438596,0.175438596
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,399,399,4,3 to 4 days per week,14,14,0.035087719,0.035087719
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,399,399,5,5 or more days per week,11,11,0.027568922,0.027568922
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,399,399,1,Never,205,205,0.513784461,0.513784461
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,399,399,2,Less than once a week,105,105,0.263157895,0.263157895
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,399,399,3,1 to 2 days per week,66,66,0.165413534,0.165413534
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,399,399,4,3 to 4 days per week,14,14,0.035087719,0.035087719
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,399,399,5,5 or more days per week,8,8,0.020050125,0.020050125
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,399,399,0,No,58,58,0.145363409,0.145363409
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,399,399,1,Yes,336,336,0.842105263,0.842105263
28082,Left home between the start of July and mid-September for reason other than paid work,399,399,0,No,45,45,0.112781955,0.112781955
28082,Left home between the start of July and mid-September for reason other than paid work,399,399,1,Yes,350,350,0.877192982,0.877192982
28083,Left home between mid-September and the end of October for reason other than paid work,399,399,0,No,55,55,0.137844612,0.137844612
28083,Left home between mid-September and the end of October for reason other than paid work,399,399,1,Yes,342,342,0.857142857,0.857142857
28084,Left home between the start of November and the start of December for reason other than paid work,399,399,0,No,69,69,0.172932331,0.172932331
28084,Left home between the start of November and the start of December for reason other than paid work,399,399,1,Yes,328,328,0.822055138,0.822055138
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,336,336,1,Never,7,7,0.020833333,0.020833333
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,336,336,2,Less than once a week,77,77,0.229166667,0.229166667
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,336,336,3,1 to 2 days per week,178,178,0.529761905,0.529761905
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,336,336,4,3 to 4 days per week,46,46,0.136904762,0.136904762
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,336,336,5,5 or more days per week,28,28,0.083333333,0.083333333
28086,Left home between the start of July and mid-September to go shopping,350,350,2,Less than once a week,70,70,0.2,0.2
28086,Left home between the start of July and mid-September to go shopping,350,350,3,1 to 2 days per week,180,180,0.514285714,0.514285714
28086,Left home between the start of July and mid-September to go shopping,350,350,4,3 to 4 days per week,59,59,0.168571429,0.168571429
28086,Left home between the start of July and mid-September to go shopping,350,350,5,5 or more days per week,37,37,0.105714286,0.105714286
28087,Left home between mid-September and the end of October to go shopping,342,342,2,Less than once a week,79,79,0.230994152,0.230994152
28087,Left home between mid-September and the end of October to go shopping,342,342,3,1 to 2 days per week,182,182,0.532163743,0.532163743
28087,Left home between mid-September and the end of October to go shopping,342,342,4,3 to 4 days per week,49,49,0.143274854,0.143274854
28087,Left home between mid-September and the end of October to go shopping,342,342,5,5 or more days per week,29,29,0.084795322,0.084795322
28088,Left home between the start of November and the start of December to go shopping,328,328,2,Less than once a week,89,89,0.271341463,0.271341463
28088,Left home between the start of November and the start of December to go shopping,328,328,3,1 to 2 days per week,173,173,0.527439024,0.527439024
28088,Left home between the start of November and the start of December to go shopping,328,328,4,3 to 4 days per week,39,39,0.118902439,0.118902439
28088,Left home between the start of November and the start of December to go shopping,328,328,5,5 or more days per week,23,23,0.070121951,0.070121951
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,336,336,1,Never,220,220,0.654761905,0.654761905
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,336,336,2,Less than once a week,110,110,0.327380952,0.327380952
28090,Left home between the start of July and mid-September to visit a healthcare setting,350,350,1,Never,207,207,0.591428571,0.591428571
28090,Left home between the start of July and mid-September to visit a healthcare setting,350,350,2,Less than once a week,136,136,0.388571429,0.388571429
28090,Left home between the start of July and mid-September to visit a healthcare setting,350,350,3,1 to 2 days per week,6,6,0.017142857,0.017142857
28091,Left home between mid-September and the end of October to visit a healthcare setting,342,342,1,Never,210,210,0.614035088,0.614035088
28091,Left home between mid-September and the end of October to visit a healthcare setting,342,342,2,Less than once a week,125,125,0.365497076,0.365497076
28091,Left home between mid-September and the end of October to visit a healthcare setting,342,342,3,1 to 2 days per week,6,6,0.01754386,0.01754386
28092,Left home between the start of November and the start of December to visit a healthcare setting,328,328,1,Never,208,208,0.634146341,0.634146341
28092,Left home between the start of November and the start of December to visit a healthcare setting,328,328,2,Less than once a week,109,109,0.332317073,0.332317073
28092,Left home between the start of November and the start of December to visit a healthcare setting,328,328,3,1 to 2 days per week,8,8,0.024390244,0.024390244
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",336,336,1,Never,268,268,0.797619048,0.797619048
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",336,336,2,Less than once a week,53,53,0.157738095,0.157738095
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",336,336,3,1 to 2 days per week,13,13,0.038690476,0.038690476
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",350,350,1,Never,135,135,0.385714286,0.385714286
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",350,350,2,Less than once a week,140,140,0.4,0.4
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",350,350,3,1 to 2 days per week,62,62,0.177142857,0.177142857
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",350,350,4,3 to 4 days per week,9,9,0.025714286,0.025714286
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",342,342,1,Never,185,185,0.540935673,0.540935673
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",342,342,2,Less than once a week,108,108,0.315789474,0.315789474
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",342,342,3,1 to 2 days per week,41,41,0.119883041,0.119883041
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",342,342,5,5 or more days per week,5,5,0.014619883,0.014619883
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",328,328,1,Never,260,260,0.792682927,0.792682927
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",328,328,2,Less than once a week,50,50,0.152439024,0.152439024
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",328,328,3,1 to 2 days per week,13,13,0.039634146,0.039634146
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),336,336,1,Personal vehicle on my own,142,142,0.422619048,0.422619048
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),336,336,2,Personal vehicle with other members of my household,56,56,0.166666667,0.166666667
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),336,336,5,Bus,20,20,0.05952381,0.05952381
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),336,336,8,Bicycle,16,16,0.047619048,0.047619048
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),336,336,9,Walked,93,93,0.276785714,0.276785714
28098,Main mode of transport between the start of July and mid-September,350,350,1,Personal vehicle on my own,145,145,0.414285714,0.414285714
28098,Main mode of transport between the start of July and mid-September,350,350,2,Personal vehicle with other members of my household,70,70,0.2,0.2
28098,Main mode of transport between the start of July and mid-September,350,350,3,Personal vehicle with someone who does not live in my household,8,8,0.022857143,0.022857143
28098,Main mode of transport between the start of July and mid-September,350,350,5,Bus,20,20,0.057142857,0.057142857
28098,Main mode of transport between the start of July and mid-September,350,350,8,Bicycle,17,17,0.048571429,0.048571429
28098,Main mode of transport between the start of July and mid-September,350,350,9,Walked,81,81,0.231428571,0.231428571
28099,Main mode of transport between mid-September and the end of October,342,342,1,Personal vehicle on my own,139,139,0.406432749,0.406432749
28099,Main mode of transport between mid-September and the end of October,342,342,2,Personal vehicle with other members of my household,69,69,0.201754386,0.201754386
28099,Main mode of transport between mid-September and the end of October,342,342,3,Personal vehicle with someone who does not live in my household,11,11,0.032163743,0.032163743
28099,Main mode of transport between mid-September and the end of October,342,342,5,Bus,22,22,0.064327485,0.064327485
28099,Main mode of transport between mid-September and the end of October,342,342,8,Bicycle,19,19,0.055555556,0.055555556
28099,Main mode of transport between mid-September and the end of October,342,342,9,Walked,72,72,0.210526316,0.210526316
28100,Main mode of transport between the start of November and the start of December,328,328,1,Personal vehicle on my own,149,149,0.454268293,0.454268293
28100,Main mode of transport between the start of November and the start of December,328,328,2,Personal vehicle with other members of my household,61,61,0.18597561,0.18597561
28100,Main mode of transport between the start of November and the start of December,328,328,5,Bus,23,23,0.070121951,0.070121951
28100,Main mode of transport between the start of November and the start of December,328,328,8,Bicycle,13,13,0.039634146,0.039634146
28100,Main mode of transport between the start of November and the start of December,328,328,9,Walked,70,70,0.213414634,0.213414634
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),336,336,1,Never,68,68,0.202380952,0.202380952
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),336,336,2,Some of the time,117,117,0.348214286,0.348214286
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),336,336,3,Half of the time,15,15,0.044642857,0.044642857
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),336,336,4,Most of the time,65,65,0.193452381,0.193452381
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),336,336,5,All of the time,71,71,0.211309524,0.211309524
28102,How often face mask used when outside home between the start of July and mid-September,350,350,1,Never,36,36,0.102857143,0.102857143
28102,How often face mask used when outside home between the start of July and mid-September,350,350,2,Some of the time,130,130,0.371428571,0.371428571
28102,How often face mask used when outside home between the start of July and mid-September,350,350,3,Half of the time,20,20,0.057142857,0.057142857
28102,How often face mask used when outside home between the start of July and mid-September,350,350,4,Most of the time,74,74,0.211428571,0.211428571
