condition_concept_id,concept_name,pt_cnt,mean_change,median_change,sd,ev_density
135858,Disorder of lip,29,2.558823529,1,3.688619163,2.352380952
135930,Musculoskeletal finding,165,3.660714286,1,4.188526545,6.549618321
136057,Benign neoplasm of skin of trunk,53,1.372881356,0,2.604840866,3.960352423
136184,Pruritus of skin,31,3.09375,1,4.146769698,2.923809524
136368,Non-toxic multinodular goiter,120,2.89516129,1,3.652241168,10.444
136497,Scar conditions and fibrosis of skin,114,2.733333333,1,3.738014537,4.685131195
136773,Rosacea,125,3.142857143,1,3.093698069,7.271137026
136788,Spinal stenosis of lumbar region,117,3.588709677,1,3.670884159,9.185185185
137053,Seborrheic dermatitis,76,2.3,0,3.299973418,3.63028169
137193,Erythema,24,1.791666667,-1,3.068953936,1.762711864
137275,Disorder of muscle,108,3.767241379,2,4.310829015,7.641233766
137351,Epidermoid cyst of skin,62,2.830769231,0,2.979393356,3.290748899
137379,Musculoskeletal symptom,43,4.068181818,2,4.031163214,5.25
137548,Cervical radiculopathy,131,4.122302158,2,3.77328745,5.961661342
137682,Skin sensation disturbance,63,2.787878788,0,3.217177399,3.587360595
137785,Verruca plantaris,37,2.952380952,0,4.023205959,5.738738739
137809,Primary malignant neoplasm of female breast,119,4.823529412,2,4.359748428,43.77310924
137820,Postoperative hypothyroidism,77,4.050632911,2,4.507000706,15.39230769
137989,Abnormal results of cardiovascular function studies,29,1.34375,1,3.131360522,3.938271605
138102,Benign neoplasm of skin,210,2.608888889,1,2.983225679,4.060240964
138148,Plantar nerve lesion,21,2.285714286,1,3.767024846,5.891891892
138225,Disorder of sebaceous gland,31,2.142857143,1,2.87331063,2.213270142
138384,Acquired hypothyroidism,222,3.805084746,2,3.066251724,13.77658143
138387,Thyrotoxicosis,32,5.029411765,3,4.831015388,8.734042553
138519,Spondylosis without myelopathy,45,3.083333333,0,5.207318083,3.131578947
138525,Pain in limb,219,2.773913043,1,2.926164688,5.794889993
138717,Toxic diffuse goiter,21,4.260869565,3,3.722518349,8.306122449
138825,Actinic keratosis,263,2.580882353,1,3.047881709,7.393634841
138841,Disorder of sacrum,32,4.1,1.5,4.316136265,5.413793103
139099,Ingrowing nail,51,1.807017544,0,2.980064481,3.415789474
139750,Primary malignant neoplasm of skin,21,3.391304348,1,3.759432581,6.271604938
139850,Acute frontal sinusitis,48,2.660377358,1,3.019367155,2.135802469
139900,Urticaria,62,3.865671642,1,3.239799107,6.317073171
140168,Psoriasis,87,3.077777778,2,3.579023505,28.16756757
140214,Eruption,238,2.833333333,0.5,3.621442522,3.686440678
140641,Verruca vulgaris,70,2.808219178,0,3.492790564,5.516509434
140648,Onychomycosis due to dermatophyte,104,2.839622642,0,3.46776471,5.256716418
140673,Hypothyroidism,528,4.289377289,2,3.502887721,13.83166109
140821,Spasm,141,3.324503311,1,3.671062116,5.029535865
141095,Acne,156,3.213017751,1,3.165173127,6.963833635
141104,Intervertebral disc disorder of lumbar region with myelopathy,48,2.215686275,1,3.473302432,2.96039604
141253,Disorder of thyroid gland,59,3.032258065,1,3.824388806,6.481327801
141323,Acute maxillary sinusitis,128,2.04109589,0,3.467571579,2.738241309
141375,Hypertrophic condition of skin,93,2.277227723,0,3.388165196,2.332268371
141825,Simple goiter,45,2.411764706,0,3.291096038,3.544217687
141932,Senile hyperkeratosis,397,2.376470588,1,2.884511763,4.743562232
141941,Cervical spondylosis without myelopathy,123,3.058394161,0,3.081806989,4.306179775
141960,Skin finding,53,2.709677419,0,3.366142357,1.987804878
192450,Retention of urine,71,3.355263158,0,4.160802043,5.139013453
192731,Digestive symptom,28,2.551724138,0,3.962122247,2.11299435
192854,Intramural leiomyoma of uterus,48,2.978723404,1,3.191300231,3.274647887
192963,Disorder of pancreas,20,3.541666667,3,3.719083079,7.955223881
193322,Right lower quadrant pain,83,2.546511628,0,3.559246256,4.283746556
193326,Urge incontinence of urine,65,3.1,1,3.278719262,7.188571429
194079,Post-surgical malabsorption,36,3.256410256,1,4.585345878,7.661971831
194081,Acute cystitis,99,3,0,3.387135374,3.107407407
194133,Low back pain,517,3.409506399,1,4.022428238,9.34583064
194175,Left upper quadrant pain,48,3.384615385,0,4.12133138,4.294871795
194406,Urinary tract obstruction,36,2.974358974,1.5,3.54964787,5.142857143
194684,Crohn's disease of large bowel,25,3.230769231,1,3.88458492,19.375
194686,Acquired renal cystic disease,57,3.338709677,1,3.257245634,3.783950617
194696,Dysmenorrhea,46,3.4,1,3.356153768,3.586466165
194984,Disease of liver,91,2.602150538,0,4.388157,4.703971119
194992,Celiac disease,32,4.333333333,3,3.999495936,13.32926829
194993,Intestinal malabsorption,38,1.818181818,0,3.285491188,4.531531532
195007,Female stress incontinence,78,3.433333333,1,3.483943475,4.814189189
195083,Left lower quadrant pain,86,3.163043478,1,3.594721773,4.279569892
195259,Meralgia paresthetica,21,3.380952381,1,3.427479985,6
195321,Postmenopausal bleeding,58,3.047619048,1,2.927434535,5.410041841
195562,Hemorrhoids,227,2.489878543,0,3.264555605,2.65248227
195588,Cystitis,20,3.3,2,2.174009151,2.252336449
195603,Vulval and/or perineal noninflammatory disorders,45,1.8125,0,2.424204545,2.570469799
195770,Subserous leiomyoma of uterus,27,3.28,2,3.500101749,3.058823529
195847,Gastroparesis syndrome,27,3.733333333,0,6.414015992,14.21621622
195867,Noninflammatory disorder of the vagina,169,2.904255319,0,3.792046146,2.940108893
195873,Leukorrhea,26,2.925925926,0.5,2.886840168,2.197969543
195906,Disorder of lumbar spine,29,2.75,1,2.844491695,2.811320755
196168,Irregular periods,92,2.846153846,1,3.911878709,3.754032258
196456,Gallstone,54,2.770491803,1,4.087486657,3.218543046
196523,Diarrhea,267,2.996587031,1,4.063753711,6.089852008
197006,Residual hemorrhoidal skin tags,63,1.835820896,-1,4.012525193,2.010152284
197236,Uterine leiomyoma,86,3.837209302,1,3.278667108,6.22
197320,Acute renal failure syndrome,75,4.594594595,2,5.470642369,6.727272727
197381,Epigastric pain,177,2.62755102,1,3.601524815,4.5456
197607,Excessive and frequent menstruation,75,3.771084337,1,3.527242753,3.505494505
197610,Cyst of ovary,85,2.333333333,0,3.592631737,5.308290155
197672,Urinary incontinence,72,3.051282051,0,3.828456788,3.797794118
197675,Incontinence of feces,31,2.75,1,4.154800307,5.682242991
197676,Large liver,23,3.304347826,0,4.831958825,2.55952381
197684,Dysuria,257,2.768421053,1,3.564643273,4.438752784
197925,Hemorrhage of rectum and anus,92,2.627659574,1,3.245416482,3.194225722
197988,Generalized abdominal pain,95,2.087378641,1,4.5625674,4.283163265
198124,Kidney disease,20,5.476190476,2.5,5.73447561,6.461538462
198194,Female genital organ symptoms,40,2.88372093,1,3.13744956,3.27032967
198263,Right upper quadrant pain,122,2.449612403,1,3.110059462,4.561674009
198400,Hemangioma of skin and subcutaneous tissue,174,1.784946237,0,2.829114134,3.851415094
198520,Lumbar spondylosis with myelopathy,39,3.066666667,1,3.885159834,2.325581395
198803,Benign prostatic hyperplasia,116,3.12605042,1,3.930887185,5.863247863
198846,Enthesopathy of hip region,25,2.36,1,2.524546164,4.64171123
199876,Prolapse of female genital organs,23,3.888888889,1,5.738366819,5.590909091
200174,Disorder of skin and/or subcutaneous tissue,274,2.553633218,1,2.973830406,4.199786325
200219,Abdominal pain,351,3.125,1,3.840787465,6.018567639
200452,Disorder of female genital organs,47,2.358490566,0,3.870952573,3.394636015
200527,Splenomegaly,20,3.368421053,1,4.640780334,4.338709677
200779,Polyp of corpus uteri,33,3.823529412,1,3.142752606,3.524137931
200843,Finding of frequency of urination,185,2.882926829,0,3.366018755,2.76427256
200845,Urgent desire to urinate,87,2.87254902,1,2.795823058,4.093167702
200962,Primary malignant neoplasm of prostate,66,4.457142857,2,4.374646173,37.79807692
201061,Diaphragmatic hernia,132,3.222222222,1,4.758254938,4.808564232
201078,Atrophic vaginitis,120,2.473282443,1,2.8619008,5.692073171
201340,Gastritis,55,2.307692308,-1,3.904758385,3.339920949
201418,"Flatulence, eructation and gas pain",32,2.025641026,1,3.120561364,2.931818182
201606,Crohn's disease,32,4.75,2.5,3.68464556,29.06944444
201613,Chronic nonalcoholic liver disease,32,3.722222222,2,3.972562146,6.06626506
201618,Disorder of intestine,157,2.728915663,0,3.785960466,3.84375
201620,Kidney stone,147,3.560810811,2,3.673720987,12.44931507
201826,Type 2 diabetes mellitus,156,4.416666667,2.5,4.514749287,13.09090909
201891,Disorder of stomach,21,3.318181818,1,4.999047528,4.5
201909,Female infertility,32,4.333333333,1,4.125061094,20.77272727
201916,Ureteric stone,24,3.115384615,1,3.671275101,6.564814815
253549,Disorder of connective tissue,34,3.405405405,1,4.181382214,8.777777778
254061,Pleural effusion,53,7,2,5.105277727,5.722891566
254443,Sjögren's syndrome,60,4.096774194,1,2.960903435,13.02586207
254669,Disorder of vocal cord,25,3.703703704,2,4.37911711,6.010526316
254761,Cough,628,3.479015919,1,3.601724513,6.418991416
255348,Polymyalgia rheumatica,22,4.652173913,2.5,3.231340038,16.79411765
255573,Chronic obstructive lung disease,82,4.776470588,2,3.894885041,13.37696335
255848,Pneumonia,79,3.857142857,3,3.522957581,3.574468085
255919,Finding of head and neck region,28,2.171428571,0,2.847072199,2.612745098
256439,Allergic rhinitis due to pollen,147,3.512820513,1,3.275630461,12.00505051
256440,Disorder of nasal sinus,21,2.913043478,0,3.703280399,2.266666667
256449,Bronchiectasis,21,5.869565217,4,4.023739081,22.63265306
256451,Bronchitis,96,3.613445378,1,3.396334453,2.653775322
257007,Allergic rhinitis,371,3.303258145,1,3.385535247,11.05243446
257011,Acute upper respiratory infection,392,3.002392344,0,3.714783664,3.591178407
257012,Chronic sinusitis,160,3.039548023,1,3.085361818,5.914179104
257628,Systemic lupus erythematosus,40,7.348837209,4,4.753136616,43.3373494
257683,Posterior rhinorrhea,75,2.4125,1,3.590126601,2.49339207
257907,Disorder of lung,36,2.452380952,0,4.611493578,4.507042254
259153,Pain in throat,21,2.892857143,2,3.586349782,4.180124224
259848,Chronic rhinitis,138,3.180555556,1,3.365095161,5.02745098
260123,Acute sinusitis,131,2.868055556,1,3.652812846,4.078280044
260139,Acute bronchitis,122,3.132352941,1,3.024680576,3.036161335
261325,Pulmonary emphysema,32,3.314285714,1,3.294515237,8.689189189
261880,Atelectasis,57,4.746031746,1,5.242311472,3.471698113
312437,Dyspnea,445,3.782881002,2,4.410245826,7.45382794
312648,Benign essential hypertension,64,3.417910448,2,2.969253821,10.41555556
312934,Atherosclerosis of aorta,28,2.566666667,-1,3.716116765,3.565789474
312998,Pain in thoracic spine,107,2.709090909,0,3.547794435,5.470588235
313217,Atrial fibrillation,132,5.115646259,2.5,5.079719557,24.3
313459,Sleep apnea,209,4.065217391,1,4.083825606,5.261306533
313878,Respiratory symptom,20,2.904761905,1,2.552088928,1.568965517
314054,Aortic valve disorder,26,4.285714286,2,5.359678521,9.155963303
314059,Right bundle branch block,24,3.083333333,0.5,5.241279853,2.618421053
314131,Degeneration of cervical intervertebral disc,69,3.351351351,1,3.313410196,4.674825175
314379,First degree atrioventricular block,22,3.238095238,0,3.530939318,2.681818182
314658,Cardiomegaly,75,3.373493976,1,3.919229562,3.70531401
314665,Atrial flutter,23,5.392857143,2,5.331315494,18.04225352
314666,Old myocardial infarction,46,3.62745098,1,3.774117295,5.247311828
314754,Wheezing,67,2.906666667,1,3.127691062,3.308
314962,Raynaud's disease,70,3.421052632,1,3.579473341,5.941558442
315078,Palpitations,323,2.967647059,1,3.883435624,6.394176932
315085,Lymphadenopathy,41,2.47826087,0,3.260068831,3.237113402
316127,Vitreous opacities,69,2.671232877,0,3.785882602,4.274774775
316139,Heart failure,51,4.327272727,1,4.794604811,8.9
316822,Heart murmur,65,2.986842105,1,4.577222033,4.676806084
316866,Hypertensive disorder,48,3,1.5,3.439381336,8.209580838
316998,Left bundle branch block,29,5.413793103,3,5.897523902,11.03389831
316999,Conduction disorder of the heart,21,3.1,0,5.265792574,4.301886792
317002,Low blood pressure,49,3.411764706,0,4.951379249,3.784090909
317009,Asthma,121,3.590909091,2,3.828593308,7.929597701
317248,Disorder of hematopoietic structure,42,3.444444444,1,3.607644484,4.330188679
317576,Coronary arteriosclerosis,51,3.566037736,2,5.138398316,10.32544379
318169,Varicose veins of lower extremity,65,2.197183099,1,2.878300781,6.211428571
318566,Flushing,86,3.225806452,1,3.00990158,3.763033175
318736,Migraine,276,3.903114187,1,3.914050229,8.75030012
318800,Gastroesophageal reflux disease,138,3.815789474,1,3.725201868,8.189271255
319034,Hypertensive heart disease without congestive heart failure,20,4.318181818,2,3.776659621,2.361702128
319041,Orthostatic hypotension,44,4.136363636,1,5.516456257,6.06557377
319826,Secondary hypertension,22,4.84,2.5,4.422737394,5.706896552
319835,Congestive heart failure,57,3.327586207,1,5.088933396,20.4
319843,Mitral valve disorder,32,3.314285714,1,4.753500408,5.05785124
320073,Neutropenia,30,5.787878788,3.5,5.751661429,7.24691358
320128,Essential hypertension,1257,4.89085319,2,3.752211799,22.73078782
320136,Disorder of respiratory system,44,2.152173913,1,4.018982443,2.256830601
320420,Vitreous degeneration,133,2.496350365,1,3.173318074,6.329230769
320536,Electrocardiogram abnormal,154,3.241176471,1,4.094171991,3.093632959
321052,Peripheral vascular disease,48,2.403846154,0,4.351367275,5.75
321318,Angina pectoris,72,4,1,3.931907715,7.110526316
321319,Cardiomyopathy,63,5.106060606,3,5.020745493,17.57843137
321588,Heart disease,62,3.15942029,1,4.930613206,7.005813953
321596,Peripheral venous insufficiency,58,3.257575758,2,2.990861257,5.175531915
321887,Disorder of artery,31,1.909090909,0,3.405245795,7.753424658
372309,Mononeuritis,24,4.04,1.5,5.038978502,3.56626506
372324,Eustachian tube disorder,83,2.368421053,1,2.714064759,2.541818182
372328,Otitis media,50,2.49122807,-1,3.045840255,5.10653753
372409,Sciatica,105,2.982608696,1,3.396777184,4.88592233
372448,Loss of consciousness,128,3.065693431,1,4.212841262,4.518918919
372886,Refractory migraine with aura,28,1.777777778,1,3.627314076,4.53125
372887,Disorder of brain,42,3.209302326,1,4.582512333,3.711538462
372888,Sciatic nerve lesion,20,3.35,1,2.633788546,4.393442623
373474,Diplopia,36,3.114285714,1,3.425742881,5.648148148
373478,Presbyopia,248,2.481751825,0,3.434226851,8.2368
373499,Disorder of eye region,33,1.970588235,0,3.511345249,1.75
373503,Transient cerebral ischemia,26,4.041666667,1,3.674443966,4.849462366
373769,Nuclear cataract,27,2.785714286,1,2.397173074,3.050847458
374009,Organic mental disorder,24,2,0.5,4.572880043,11.61842105
374027,Lesion of ulnar nerve,47,4.222222222,2,3.784920663,4.632258065
374034,Visual disturbance,108,2.888888889,0.5,5.63222537,3.352798054
374313,Neoplasm of uncertain behavior of soft tissues,42,1.295454545,0,3.214369595,7.006756757
374366,Sensorineural hearing loss,91,2.745098039,1,3.846505478,5.915204678
374367,Bilateral hearing loss,55,2.3125,0,4.12081846,3.006060606
374375,Impacted cerumen,127,2.178082192,0,3.058321571,3.807860262
374919,Multiple sclerosis,54,5.574074074,3,3.500474162,43.49473684
375281,Acute suppurative otitis media without spontaneous rupture of ear drum,21,1.826086957,1,4.003569836,4.225806452
375415,Injury of head,47,2.229166667,0,3.171041495,2.119469027
375527,Headache disorder,41,3.5,1,4.296765658,3.669811321
375545,Cataract,90,2.387096774,0,3.594349845,4.774928775
375806,Idiopathic peripheral neuropathy,20,5.25,0,3.740250484,3.807017544
375827,Acute non-suppurative otitis media - serous,23,3.535714286,2,3.807107977,2.056737589
376065,Disorder of nervous system due to type 2 diabetes mellitus,42,5.068181818,2,3.782409313,7.477272727
376125,Disorder of eyelid,28,2.484848485,0,2.793605699,3.110091743
376208,Disorder of soft tissue,174,2.922680412,0,3.436995202,2.750491159
376229,Abnormal involuntary movement,28,2.322580645,2,2.560123592,3.15862069
376382,Tension-type headache,40,2.979591837,0,3.617532095,3.683333333
376400,Combined form of senile cataract,61,1.970588235,1,3.116499367,3.938931298
376415,Hypermetropia,68,2.526315789,0,3.638275697,4.762711864
376707,Acute conjunctivitis,41,2.5,1,3.041180772,2.107476636
377091,Seizure,45,4.446808511,1,5.433993267,9.096385542
377575,Tinnitus,83,3.285714286,1,3.741657387,3.895043732
377844,Status migrainosus,58,3.216666667,2,4.33196032,5.142857143
377853,Chronic tension-type headache,21,2.043478261,0,3.68264915,5.454545455
377888,Conductive hearing loss,24,2.12,0,2.843438926,4.842696629
377889,Hearing loss,91,2.009803922,0,3.394745635,2.850374065
377910,Deviated nasal septum,69,3.810810811,2,3.136154432,4.602836879
378001,Concussion with no loss of consciousness,24,3.625,1,4.666990154,3.842857143
378161,Disorder of ear,50,2.581818182,0,3.556196087,2.308988764
378253,Headache,355,3.574742268,1,3.586749617,6.01423221
378416,Retinal disorder,23,3.5,1,5.879219114,4.6
378424,Astigmatism,166,2.569060773,0,3.852084399,5.210953347
378425,Blepharitis,38,2.536585366,0,2.800629882,3.592274678
378427,Tear film insufficiency,199,3.081730769,1,2.988914089,6.053333333
378735,Migraine without aura,215,4.331877729,2,3.814316595,8.54767184
379010,Epiretinal membrane,48,3.553191489,1,3.467171267,12.3627451
379019,Conjunctivitis,30,2,1,3.784572434,2.231788079
379031,Pain in eye,34,2.470588235,0,3.502990828,2.243478261
379801,Trigeminal neuralgia,22,3.318181818,0.5,4.695950176,18.52272727
379805,Myopia,267,2.8,1,3.670172227,9.190412783
379832,Mixed conductive AND sensorineural hearing loss,23,2.916666667,1,2.328717437,4.763888889
380094,Carpal tunnel syndrome,138,4.081081081,1,3.932339263,7.063872255
380111,Acute atopic conjunctivitis,63,2.447761194,0,3.621775187,2.766081871
380378,Epilepsy,45,4.84,2,4.827111983,13.0625
380706,Regular astigmatism,86,2.411764706,0,3.393503893,4.37037037
380731,Otitis externa,24,2.037037037,0.5,2.339019986,2.010752688
380733,Otalgia,91,2.367346939,1,3.354293078,2.565217391
381290,Ocular hypertension,48,2.537037037,0,3.518693745,8.64556962
381292,Chronic allergic conjunctivitis,31,2.419354839,0,3.528379567,3.670731707
381295,Senile cataract,38,1.888888889,0,2.940011902,3.738853503
381549,Migraine with aura,112,3.794871795,1,4.015484427,6.843853821
381859,Infective otitis externa,25,2.37037037,0,2.560598888,2.709677419
432250,Disorder due to infection,34,3.5,0,3.65343586,3.038709677
432545,Bacterial infectious disease,91,3.214285714,1,3.726419553,2.193037975
432582,Neoplastic disease of uncertain behavior,61,2.633802817,0,3.389230775,3.289940828
432585,Blood coagulation disorder,29,2.375,1,4.145743856,4.903703704
432738,Chronic fatigue syndrome,111,2.3671875,1,3.493412544,4.97037037
432795,Traumatic AND/OR non-traumatic injury,118,2.476923077,1,3.496443838,2.618421053
432867,Hyperlipidemia,997,3.874159462,2,3.611440573,16.10400391
432870,Thrombocytopenic disorder,68,5.136986301,2,4.55297566,6.713541667
432883,"Recurrent major depressive episodes, moderate",36,4.952380952,2,4.60606915,16.30864198
432895,Cortical senile cataract,23,2.695652174,0,2.751930691,4.828947368
433128,Complication,33,2.735294118,0,3.931949551,5.103896104
433316,Dizziness and giddiness,372,3.125944584,1,3.950996641,5.751494449
433440,Dysthymia,76,3.974358974,2,4.048369826,10.5530303
433456,Acute pain,63,2.958333333,0,3.24214755,2.731818182
433527,Endometriosis (clinical),32,3.324324324,2,3.16227766,7.88372093
433577,Hammer toe,48,2.653846154,1,2.80070913,5.190909091
433595,Edema,109,2.367521368,0,3.636564415,5.027600849
