condition_concept_id,concept_name,pt_cnt,mean_change,median_change,sd,ev_density
77670,Chest pain,501,2.787430684,1,3.788201033,7.015243902
77963,Achilles tendinitis,43,2.5,1,4.002905921,5.727941176
77965,Acquired trigger finger,64,2.787878788,0,3.473218111,7.101522843
78200,Benign mammary dysplasia,23,4.375,1,4.419682889,6.96969697
78228,Joint derangement,31,2.833333333,0,4.621827596,4.462121212
78232,Shoulder joint pain,432,3.199143469,1,3.465140238,9.432134996
78472,Microscopic hematuria,51,2.769230769,1,3.27713409,4.578125
78473,Solitary cyst of breast,42,2.159090909,0,2.674784392,2.710382514
78474,Hypertrophy of breast,29,3.612903226,1,3.215188707,4.928
78505,"Localized, primary osteoarthritis of the ankle and/or foot",84,2.717171717,1,3.083160824,3.285087719
78508,Arthralgia of the ankle and/or foot,166,2.924324324,0,3.230609581,5.881773399
78619,Contusion of knee,23,1.962962963,0,3.462389679,2.073770492
78804,Fibrocystic disease of breast,49,2.392156863,0,2.986078811,4.010380623
79145,Ehlers-Danlos syndrome,24,4.703703704,3,3.202127916,37.91111111
79864,Hematuria syndrome,100,2.690909091,0,3.531331623,3.648192771
79908,Muscle weakness,91,3.27173913,2,4.227793381,8.683018868
79916,Acquired hallux rigidus,24,3.115384615,1,2.686520297,4.0125
80180,Osteoarthritis,283,3.122580645,1,3.420024001,5.493184634
80187,Medial epicondylitis,21,1.857142857,0,2.981690157,4.514705882
80189,Displacement of lumbar intervertebral disc without myelopathy,24,3,0.5,3.542444501,4.594117647
80242,Current tear of medial cartilage AND/OR meniscus of knee,44,3.538461538,1,3.267091989,3.905405405
80502,Osteoporosis,232,3.5,1,3.221713979,11.96730769
80767,Breast lump,104,2.315315315,0,2.950281945,5.662316476
80809,Rheumatoid arthritis,66,4.651515152,2,3.676200785,33.19333333
80813,Lumbosacral spondylosis without myelopathy,68,3.135135135,1,3.159048489,4.690140845
80816,Degeneration of intervertebral disc,28,3.193548387,1,3.414100856,4.534883721
80824,Senile osteoporosis,50,3.634615385,2,2.871464108,8.572815534
81151,Sprain of ankle,61,3.027777778,1,3.011725718,4.104712042
81378,Chondromalacia of patella,25,1.666666667,1,2.768874621,3.754010695
81379,Lateral epicondylitis,53,2.393442623,0,2.855875211,5.245421245
81878,Benign paroxysmal positional vertigo,68,2.183098592,0,3.466255238,4.090497738
81893,Ulcerative colitis,21,2.636363636,2,3.880966988,21.16129032
81902,Urinary tract infectious disease,215,3.370535714,1,3.747038242,5.626679463
81931,Psoriasis with arthropathy,22,4.36,3,2.23170775,32.93877551
132412,Post-laminectomy syndrome,21,4.695652174,2,3.156248527,9.70212766
132706,Disorder of nail,36,3.054054054,0,2.508873142,2.54494382
132736,Bacteremia,22,6.272727273,2,5.72928227,7.929824561
132797,Sepsis,27,4.586206897,1,4.602427206,4.45
133141,Tinea pedis,38,3.046511628,0,2.594583481,2.69375
133280,Alopecia,26,2.620689655,1,4.641617755,3.187134503
133424,Primary malignant neoplasm of thyroid gland,29,5.303030303,2,4.845138745,38.20634921
133711,Overlapping malignant neoplasm of female breast,27,4.066666667,3,4.405060545,18.88679245
133729,Hyperparathyroidism,42,3.644444444,1,3.892874458,13.26363636
133834,Atopic dermatitis,34,2.675,0.5,2.731769911,5.207100592
133835,Eczema,48,2.1875,0,2.992899398,3.043062201
134118,Atrophic condition of skin,23,4.041666667,1,2.353199823,3.972222222
134159,Precordial pain,41,1.829787234,0,3.808687118,3.186746988
134438,Contact dermatitis,37,1.488372093,0,3.499678235,3.583050847
134460,Plantar fascial fibromatosis,154,3.428571429,1,3.682178915,5.734736842
134668,Chronic maxillary sinusitis,52,4.509090909,1,3.401268506,5.626168224
134681,Diffuse spasm of esophagus,25,3.884615385,1,2.672701505,3.171428571
134718,Hirsutism,23,3.518518519,1,2.921232075,4.277227723
134736,Backache,195,3.171428571,0,3.820288923,5.115718419
134898,Non-toxic uninodular goiter,152,3.518987342,1,3.758666064,9.240540541
135030,Discoloration of skin,92,2.610526316,0,2.955696921,3.004555809
135287,Non-neoplastic nevus,176,1.937172775,1,3.112104562,2.806976744
135618,Pruritic rash,89,2.428571429,1,3.801208076,1.814189189
135777,Neoplasm of uncertain behavior of skin,202,2.246511628,0,3.026881518,4.255319149
135858,Disorder of lip,33,2.558823529,1,3.182873202,2.352380952
135930,Musculoskeletal finding,160,3.660714286,1,4.483368111,6.549618321
136057,Benign neoplasm of skin of trunk,52,1.372881356,0,2.143424474,3.960352423
136184,Pruritus of skin,30,3.09375,1,3.782749714,2.923809524
136368,Non-toxic multinodular goiter,118,2.89516129,1,3.520227759,10.444
136497,Scar conditions and fibrosis of skin,115,2.733333333,1,3.349761197,4.685131195
136773,Rosacea,123,3.142857143,1,3.847191137,7.271137026
136788,Spinal stenosis of lumbar region,118,3.588709677,1,3.514760581,9.185185185
137053,Seborrheic dermatitis,74,2.3,0,3.42240911,3.63028169
137193,Erythema,25,1.791666667,-1,2.782085549,1.762711864
137275,Disorder of muscle,104,3.767241379,1.5,4.581750581,7.641233766
137351,Epidermoid cyst of skin,60,2.830769231,0,3.380360359,3.290748899
137379,Musculoskeletal symptom,41,4.068181818,2,3.342811727,5.25
137548,Cervical radiculopathy,133,4.122302158,2,4.385229148,5.961661342
137682,Skin sensation disturbance,62,2.787878788,0.5,3.310160951,3.587360595
137785,Verruca plantaris,40,2.952380952,0,3.276861381,5.738738739
137809,Primary malignant neoplasm of female breast,119,4.823529412,2,3.991480744,43.77310924
137820,Postoperative hypothyroidism,72,4.050632911,2,3.926929417,15.39230769
137989,Abnormal results of cardiovascular function studies,29,1.34375,1,4.891180361,3.938271605
138102,Benign neoplasm of skin,201,2.608888889,1,2.942407381,4.060240964
138148,Plantar nerve lesion,21,2.285714286,1,3.858817978,5.891891892
138225,Disorder of sebaceous gland,31,2.142857143,0,2.774693628,2.213270142
138384,Acquired hypothyroidism,221,3.805084746,2,3.302679565,13.77658143
138387,Thyrotoxicosis,32,5.029411765,3,4.698039227,8.734042553
138519,Spondylosis without myelopathy,46,3.083333333,1,3.07648083,3.131578947
138525,Pain in limb,214,2.773913043,1,2.942802257,5.794889993
138717,Toxic diffuse goiter,21,4.260869565,3,4.019594862,8.306122449
138825,Actinic keratosis,260,2.580882353,1,2.856908217,7.393634841
138841,Disorder of sacrum,32,4.1,1,3.200144906,5.413793103
139099,Ingrowing nail,48,1.807017544,0,3.622660654,3.415789474
139750,Primary malignant neoplasm of skin,20,3.391304348,1,2.848822471,6.271604938
139850,Acute frontal sinusitis,46,2.660377358,0,3.075538522,2.135802469
139900,Urticaria,60,3.865671642,1,3.927701129,6.317073171
140168,Psoriasis,86,3.077777778,2,3.104826127,28.16756757
140190,Disorder of back,21,3.571428571,1,3.497618237,3.986394558
140214,Eruption,240,2.833333333,0,3.686113165,3.686440678
140641,Verruca vulgaris,69,2.808219178,0,4.023799615,5.516509434
140648,Onychomycosis due to dermatophyte,108,2.839622642,1,3.165341035,5.256716418
140673,Hypothyroidism,525,4.289377289,2,3.457160582,13.83166109
140821,Spasm,138,3.324503311,1,3.896694398,5.029535865
141095,Acne,158,3.213017751,1,2.762787002,6.963833635
141104,Intervertebral disc disorder of lumbar region with myelopathy,48,2.215686275,0.5,3.70875665,2.96039604
141253,Disorder of thyroid gland,57,3.032258065,1,4.800793585,6.481327801
141323,Acute maxillary sinusitis,127,2.04109589,0,3.360649231,2.738241309
141375,Hypertrophic condition of skin,88,2.277227723,1,3.900255196,2.332268371
141825,Simple goiter,45,2.411764706,1,3.111237371,3.544217687
141932,Senile hyperkeratosis,396,2.376470588,1,3.039815908,4.743562232
141941,Cervical spondylosis without myelopathy,126,3.058394161,0,3.796280552,4.306179775
141960,Skin finding,56,2.709677419,0,4.039416185,1.987804878
192450,Retention of urine,68,3.355263158,1,3.948416293,5.139013453
192731,Digestive symptom,27,2.551724138,1,2.93713817,2.11299435
192854,Intramural leiomyoma of uterus,48,2.978723404,1,2.451569912,3.274647887
192963,Disorder of pancreas,20,3.541666667,3.5,3.789181275,7.955223881
193322,Right lower quadrant pain,84,2.546511628,0.5,3.443086982,4.283746556
193326,Urge incontinence of urine,63,3.1,2,2.928312279,7.188571429
194079,Post-surgical malabsorption,35,3.256410256,1,4.89760703,7.661971831
194081,Acute cystitis,96,3,1,2.878668521,3.107407407
194133,Low back pain,527,3.409506399,1,4.006938377,9.34583064
194175,Left upper quadrant pain,49,3.384615385,0,4.40228373,4.294871795
194406,Urinary tract obstruction,38,2.974358974,0,2.928741179,5.142857143
194684,Crohn's disease of large bowel,24,3.230769231,1,3.955366928,19.375
194686,Acquired renal cystic disease,58,3.338709677,1,4.23836081,3.783950617
194696,Dysmenorrhea,45,3.4,2,2.493830772,3.586466165
194984,Disease of liver,89,2.602150538,1,4.448088961,4.703971119
194992,Celiac disease,31,4.333333333,3,3.167374001,13.32926829
194993,Intestinal malabsorption,39,1.818181818,0,3.537728023,4.531531532
195007,Female stress incontinence,73,3.433333333,1,3.026896175,4.814189189
195083,Left lower quadrant pain,87,3.163043478,0,3.227165169,4.279569892
195259,Meralgia paresthetica,20,3.380952381,2,3.905124838,6
195321,Postmenopausal bleeding,59,3.047619048,1,3.528459894,5.410041841
195562,Hemorrhoids,226,2.489878543,0,3.792994111,2.65248227
195603,Vulval and/or perineal noninflammatory disorders,46,1.8125,0,2.94104717,2.570469799
195770,Subserous leiomyoma of uterus,28,3.28,0.5,3.360209114,3.058823529
195847,Gastroparesis syndrome,23,3.733333333,0,5.071816258,14.21621622
195867,Noninflammatory disorder of the vagina,169,2.904255319,0,3.767024846,2.940108893
195873,Leukorrhea,26,2.925925926,0.5,2.880170935,2.197969543
195906,Disorder of lumbar spine,28,2.75,1,3.019118972,2.811320755
196168,Irregular periods,94,2.846153846,1,4.467324619,3.754032258
196456,Gallstone,54,2.770491803,1,4.191935954,3.218543046
196523,Diarrhea,259,2.996587031,1,4.21072898,6.089852008
197006,Residual hemorrhoidal skin tags,64,1.835820896,0,3.583713989,2.010152284
197236,Uterine leiomyoma,87,3.837209302,1,3.579023505,6.22
197320,Acute renal failure syndrome,72,4.594594595,2,5.259892684,6.727272727
197381,Epigastric pain,178,2.62755102,0,3.421286163,4.5456
197607,Excessive and frequent menstruation,75,3.771084337,1,3.266372482,3.505494505
197610,Cyst of ovary,86,2.333333333,0,3.123977261,5.308290155
197672,Urinary incontinence,69,3.051282051,1,3.465393399,3.797794118
197675,Incontinence of feces,30,2.75,1,3.15663869,5.682242991
197676,Large liver,20,3.304347826,0.5,3.662038546,2.55952381
197684,Dysuria,256,2.768421053,0,3.673692578,4.438752784
197925,Hemorrhage of rectum and anus,90,2.627659574,0,3.676374619,3.194225722
197988,Generalized abdominal pain,94,2.087378641,1,4.446175214,4.283163265
198124,Kidney disease,20,5.476190476,2,5.907176723,6.461538462
198194,Female genital organ symptoms,41,2.88372093,1,3.615515346,3.27032967
198202,Cystocele,21,2.92,1,3.308718641,3.188679245
198263,Right upper quadrant pain,119,2.449612403,1,3.312929529,4.561674009
198400,Hemangioma of skin and subcutaneous tissue,174,1.784946237,0,2.803701152,3.851415094
198520,Lumbar spondylosis with myelopathy,40,3.066666667,0.5,4.533634982,2.325581395
198803,Benign prostatic hyperplasia,118,3.12605042,1,3.822173541,5.863247863
198846,Enthesopathy of hip region,23,2.36,1,2.120854478,4.64171123
199075,Neurogenic bladder,20,3.409090909,1.5,3.051746696,7.62745098
199876,Prolapse of female genital organs,24,3.888888889,1,5.901209652,5.590909091
200174,Disorder of skin and/or subcutaneous tissue,275,2.553633218,0,2.730068021,4.199786325
200219,Abdominal pain,355,3.125,1,3.689955483,6.018567639
200452,Disorder of female genital organs,46,2.358490566,0.5,3.622060694,3.394636015
200527,Splenomegaly,20,3.368421053,1,3.447348333,4.338709677
200779,Polyp of corpus uteri,33,3.823529412,1,3.059386946,3.524137931
200843,Finding of frequency of urination,190,2.882926829,1,3.666567934,2.76427256
200845,Urgent desire to urinate,89,2.87254902,1,2.95557851,4.093167702
200962,Primary malignant neoplasm of prostate,65,4.457142857,3,3.863662073,37.79807692
201061,Diaphragmatic hernia,130,3.222222222,1,3.923204366,4.808564232
201078,Atrophic vaginitis,124,2.473282443,1,3.17407377,5.692073171
201340,Gastritis,56,2.307692308,-1,3.04974983,3.339920949
201418,"Flatulence, eructation and gas pain",33,2.025641026,0,3.380256849,2.931818182
201606,Crohn's disease,32,4.75,2.5,4.433991684,29.06944444
201613,Chronic nonalcoholic liver disease,31,3.722222222,2,2.856797214,6.06626506
201618,Disorder of intestine,156,2.728915663,0,3.624199521,3.84375
201620,Kidney stone,149,3.560810811,2,3.808874855,12.44931507
201826,Type 2 diabetes mellitus,152,4.416666667,3,3.996316708,13.09090909
201891,Disorder of stomach,20,3.318181818,0,4.976523834,4.5
201909,Female infertility,32,4.333333333,1,3.749731173,20.77272727
201916,Ureteric stone,23,3.115384615,1,4.555759071,6.564814815
253549,Disorder of connective tissue,35,3.405405405,2,3.764719013,8.777777778
254061,Pleural effusion,53,7,2,5.114295965,5.722891566
254443,Sjögren's syndrome,58,4.096774194,1,3.090733178,13.02586207
254669,Disorder of vocal cord,26,3.703703704,1.5,4.807846151,6.010526316
254761,Cough,635,3.479015919,1,3.448788977,6.418991416
255348,Polymyalgia rheumatica,22,4.652173913,1,4.193377587,16.79411765
255573,Chronic obstructive lung disease,81,4.776470588,2,3.95846491,13.37696335
255848,Pneumonia,81,3.857142857,1,4.175028646,3.574468085
255919,Finding of head and neck region,26,2.171428571,-0.5,3.402261691,2.612745098
256439,Allergic rhinitis due to pollen,147,3.512820513,1,3.302828454,12.00505051
256440,Disorder of nasal sinus,20,2.913043478,0,3.592389617,2.266666667
256449,Bronchiectasis,20,5.869565217,3.5,3.400851287,22.63265306
256451,Bronchitis,94,3.613445378,1,3.029708766,2.653775322
257007,Allergic rhinitis,372,3.303258145,1,3.3431239,11.05243446
257011,Acute upper respiratory infection,388,3.002392344,1,3.475827293,3.591178407
257012,Chronic sinusitis,162,3.039548023,1,3.392080656,5.914179104
257628,Systemic lupus erythematosus,41,7.348837209,4,5.090162679,43.3373494
257683,Posterior rhinorrhea,75,2.4125,1,4.029933047,2.49339207
257907,Disorder of lung,36,2.452380952,-0.5,4.781578407,4.507042254
259153,Pain in throat,21,2.892857143,1,3.572380825,4.180124224
259848,Chronic rhinitis,140,3.180555556,1,2.966583329,5.02745098
260123,Acute sinusitis,126,2.868055556,1,3.094870308,4.078280044
260139,Acute bronchitis,121,3.132352941,0,3.161820273,3.036161335
261325,Pulmonary emphysema,33,3.314285714,2,3.51781182,8.689189189
261880,Atelectasis,58,4.746031746,1,4.612281404,3.471698113
312437,Dyspnea,444,3.782881002,1,4.633152746,7.45382794
312648,Benign essential hypertension,65,3.417910448,2,3.419261054,10.41555556
312934,Atherosclerosis of aorta,27,2.566666667,0,3.065291405,3.565789474
312998,Pain in thoracic spine,106,2.709090909,0,3.841420821,5.470588235
313217,Atrial fibrillation,133,5.115646259,2,5.313792094,24.3
313459,Sleep apnea,207,4.065217391,1,3.901404345,5.261306533
313878,Respiratory symptom,20,2.904761905,-0.5,3.218368335,1.568965517
314054,Aortic valve disorder,24,4.285714286,2,4.273061896,9.155963303
314059,Right bundle branch block,22,3.083333333,1,3.935629237,2.618421053
314131,Degeneration of cervical intervertebral disc,67,3.351351351,0,3.938812886,4.674825175
314379,First degree atrioventricular block,21,3.238095238,1,2.629502941,2.681818182
314658,Cardiomegaly,77,3.373493976,1,4.591107039,3.70531401
314665,Atrial flutter,22,5.392857143,1.5,6.026815977,18.04225352
314666,Old myocardial infarction,45,3.62745098,1,4.384315479,5.247311828
314754,Wheezing,70,2.906666667,0,2.997445427,3.308
314962,Raynaud's disease,70,3.421052632,1,3.412193456,5.941558442
315078,Palpitations,319,2.967647059,1,3.946133825,6.394176932
315085,Lymphadenopathy,41,2.47826087,1,3.439547616,3.237113402
316127,Vitreous opacities,67,2.671232877,0,3.407762443,4.274774775
316139,Heart failure,51,4.327272727,2,3.878245004,8.9
316822,Heart murmur,72,2.986842105,1,4.87199207,4.676806084
316866,Hypertensive disorder,54,3,1,3.266895555,8.209580838
316998,Left bundle branch block,27,5.413793103,3,4.63542657,11.03389831
316999,Conduction disorder of the heart,20,3.1,1,4.877445406,4.301886792
317002,Low blood pressure,50,3.411764706,0,3.602493468,3.784090909
317009,Asthma,122,3.590909091,1,3.716926136,7.929597701
317248,Disorder of hematopoietic structure,41,3.444444444,1,3.747031345,4.330188679
317576,Coronary arteriosclerosis,48,3.566037736,2,5.143163196,10.32544379
318169,Varicose veins of lower extremity,64,2.197183099,0,2.644204129,6.211428571
318566,Flushing,87,3.225806452,1,3.100991038,3.763033175
318736,Migraine,275,3.903114187,1,3.932600714,8.75030012
318800,Gastroesophageal reflux disease,141,3.815789474,1,3.63783451,8.189271255
319034,Hypertensive heart disease without congestive heart failure,21,4.318181818,1,4.47905177,2.361702128
319041,Orthostatic hypotension,45,4.136363636,1,3.956582547,6.06557377
319826,Secondary hypertension,21,4.84,1,4.130029401,5.706896552
319835,Congestive heart failure,52,3.327586207,1,4.900518642,20.4
319843,Mitral valve disorder,33,3.314285714,2,4.741819111,5.05785124
320073,Neutropenia,29,5.787878788,3,4.49109683,7.24691358
320128,Essential hypertension,1257,4.89085319,2,3.700681909,22.73078782
320136,Disorder of respiratory system,43,2.152173913,0,3.717457543,2.256830601
320420,Vitreous degeneration,132,2.496350365,1,3.058559848,6.329230769
320536,Electrocardiogram abnormal,156,3.241176471,0,4.561336417,3.093632959
321052,Peripheral vascular disease,49,2.403846154,1,4.11298756,5.75
321318,Angina pectoris,70,4,1,4.305709051,7.110526316
321319,Cardiomyopathy,61,5.106060606,2,4.20271835,17.57843137
321588,Heart disease,62,3.15942029,1,4.78794096,7.005813953
321596,Peripheral venous insufficiency,57,3.257575758,1,3.328034636,5.175531915
321887,Disorder of artery,30,1.909090909,1,3.411272726,7.753424658
372309,Mononeuritis,25,4.04,2,4.796873982,3.56626506
372324,Eustachian tube disorder,83,2.368421053,0,3.883439829,2.541818182
372328,Otitis media,54,2.49122807,0,4.120520141,5.10653753
372409,Sciatica,104,2.982608696,1,3.18674439,4.88592233
372448,Loss of consciousness,127,3.065693431,1,3.930101053,4.518918919
372886,Refractory migraine with aura,28,1.777777778,0,4.004461797,4.53125
372887,Disorder of brain,39,3.209302326,1,4.510446713,3.711538462
373474,Diplopia,34,3.114285714,0,3.61024488,5.648148148
373478,Presbyopia,247,2.481751825,0,3.273108894,8.2368
373499,Disorder of eye region,32,1.970588235,0.5,3.820440567,1.75
373503,Transient cerebral ischemia,26,4.041666667,1,3.63508544,4.849462366
373769,Nuclear cataract,27,2.785714286,2,2.47033684,3.050847458
374009,Organic mental disorder,24,2,0.5,5.50082339,11.61842105
374027,Lesion of ulnar nerve,48,4.222222222,2,2.930640285,4.632258065
374034,Visual disturbance,101,2.888888889,1,4.301784111,3.352798054
374313,Neoplasm of uncertain behavior of soft tissues,42,1.295454545,-0.5,2.736279254,7.006756757
374366,Sensorineural hearing loss,92,2.745098039,1,3.483768931,5.915204678
374367,Bilateral hearing loss,53,2.3125,1,4.298631098,3.006060606
374375,Impacted cerumen,132,2.178082192,0,3.549947627,3.807860262
374919,Multiple sclerosis,54,5.574074074,3,3.902193474,43.49473684
375281,Acute suppurative otitis media without spontaneous rupture of ear drum,22,1.826086957,0,3.128212634,4.225806452
375415,Injury of head,48,2.229166667,0,2.870428836,2.119469027
375527,Headache disorder,42,3.5,0,4.722988483,3.669811321
375545,Cataract,90,2.387096774,0,3.225774012,4.774928775
375806,Idiopathic peripheral neuropathy,20,5.25,-0.5,3.546310165,3.807017544
375827,Acute non-suppurative otitis media - serous,22,3.535714286,1.5,3.831968513,2.056737589
376065,Disorder of nervous system due to type 2 diabetes mellitus,40,5.068181818,1,4.131182236,7.477272727
376125,Disorder of eyelid,27,2.484848485,1,2.708538782,3.110091743
376208,Disorder of soft tissue,173,2.922680412,0,3.62039673,2.750491159
376229,Abnormal involuntary movement,28,2.322580645,2,2.480346025,3.15862069
376382,Tension-type headache,41,2.979591837,1,3.538981526,3.683333333
376400,Combined form of senile cataract,61,1.970588235,1,2.930152274,3.938931298
376415,Hypermetropia,69,2.526315789,0,2.998152315,4.762711864
376707,Acute conjunctivitis,40,2.5,1,3.209660897,2.107476636
377091,Seizure,41,4.446808511,2,5.362812331,9.096385542
377575,Tinnitus,83,3.285714286,1,2.715417827,3.895043732
377844,Status migrainosus,58,3.216666667,2,4.650163109,5.142857143
377853,Chronic tension-type headache,22,2.043478261,0,3.835638306,5.454545455
377888,Conductive hearing loss,25,2.12,1,2.868216635,4.842696629
377889,Hearing loss,85,2.009803922,0,3.355124848,2.850374065
377910,Deviated nasal septum,69,3.810810811,1,3.141450732,4.602836879
378001,Concussion with no loss of consciousness,22,3.625,2,5.670612326,3.842857143
378161,Disorder of ear,50,2.581818182,1,3.694673496,2.308988764
378253,Headache,354,3.574742268,1,3.644623179,6.01423221
378416,Retinal disorder,24,3.5,1,6.059936145,4.6
378424,Astigmatism,167,2.569060773,1,3.609950656,5.210953347
378425,Blepharitis,37,2.536585366,1,2.902313461,3.592274678
378427,Tear film insufficiency,194,3.081730769,1,3.288558947,6.053333333
378735,Migraine without aura,213,4.331877729,2,3.649888331,8.54767184
379010,Epiretinal membrane,48,3.553191489,1,3.048078106,12.3627451
379019,Conjunctivitis,29,2,0,3.806916185,2.231788079
379031,Pain in eye,31,2.470588235,0,4.425974165,2.243478261
379801,Trigeminal neuralgia,22,3.318181818,1.5,4.501082121,18.52272727
379805,Myopia,263,2.8,1,3.510267065,9.190412783
379832,Mixed conductive AND sensorineural hearing loss,22,2.916666667,1,2.725540575,4.763888889
380094,Carpal tunnel syndrome,141,4.081081081,1,3.63783451,7.063872255
380111,Acute atopic conjunctivitis,65,2.447761194,0,3.676392986,2.766081871
380378,Epilepsy,43,4.84,2,4.02662787,13.0625
380706,Regular astigmatism,87,2.411764706,0,3.94858022,4.37037037
380731,Otitis externa,23,2.037037037,0,2.636772491,2.010752688
380733,Otalgia,95,2.367346939,1,3.520154735,2.565217391
381290,Ocular hypertension,49,2.537037037,0,4.151776114,8.64556962
381292,Chronic allergic conjunctivitis,32,2.419354839,0,3.646557148,3.670731707
381295,Senile cataract,38,1.888888889,1,2.761758773,3.738853503
381549,Migraine with aura,114,3.794871795,1,4.535469761,6.843853821
381859,Infective otitis externa,26,2.37037037,0,1.671940374,2.709677419
432250,Disorder due to infection,34,3.5,1,3.287338645,3.038709677
432545,Bacterial infectious disease,91,3.214285714,1,3.423612613,2.193037975
432582,Neoplastic disease of uncertain behavior,66,2.633802817,1,3.420798854,3.289940828
432585,Blood coagulation disorder,31,2.375,2,4.954415865,4.903703704
432738,Chronic fatigue syndrome,111,2.3671875,1,3.536634065,4.97037037
432795,Traumatic AND/OR non-traumatic injury,118,2.476923077,0,3.588455099,2.618421053
432867,Hyperlipidemia,992,3.874159462,2,3.472173348,16.10400391
432870,Thrombocytopenic disorder,67,5.136986301,2,4.330583966,6.713541667
432883,"Recurrent major depressive episodes, moderate",35,4.952380952,3,4.490325735,16.30864198
432895,Cortical senile cataract,22,2.695652174,1,2.405351177,4.828947368
433128,Complication,33,2.735294118,0,3.948772345,5.103896104
433316,Dizziness and giddiness,369,3.125944584,1,3.613061758,5.751494449
433440,Dysthymia,73,3.974358974,2,3.583213867,10.5530303
433456,Acute pain,64,2.958333333,0,3.64301762,2.731818182
433527,Endometriosis (clinical),31,3.324324324,2,2.879665452,7.88372093
433577,Hammer toe,46,2.653846154,0.5,2.614711261,5.190909091
433595,Edema,108,2.367521368,1,3.69117646,5.027600849
433736,Obesity,589,4.0265625,2,3.925687429,9.61411926
433740,Immunodeficiency disorder,59,4.75,2,3.593535985,10.3627451
433758,Childhood emotional disorder,42,4.636363636,3,5.61714027,7.504950495
