condition_concept_id,concept_name,pt_cnt,mean_change,median_change,sd,ev_density
77162,Injury of ankle,21,3.045454545,2,5.322459152,1.983606557
77234,Benign neoplasm of colon,99,2.633027523,1,3.858452025,4.187165775
77630,Disorder of shoulder,85,2.820224719,0,3.542340931,3.628647215
77635,Disorder of hand,66,4.424242424,1,4.260295359,3.924657534
77646,Disorder of bone and articular cartilage,94,2.822429907,1,2.921394508,5.181518152
77670,Chest pain,505,2.787430684,1,3.695886743,7.015243902
77963,Achilles tendinitis,43,2.5,1,3.024448185,5.727941176
77965,Acquired trigger finger,63,2.787878788,1,3.252160651,7.101522843
78200,Benign mammary dysplasia,22,4.375,1.5,4.238812625,6.96969697
78228,Joint derangement,29,2.833333333,0,4.427856291,4.462121212
78232,Shoulder joint pain,432,3.199143469,1,3.668482524,9.432134996
78472,Microscopic hematuria,51,2.769230769,0,3.822944148,4.578125
78473,Solitary cyst of breast,43,2.159090909,1,3.375371683,2.710382514
78474,Hypertrophy of breast,28,3.612903226,1,2.537548707,4.928
78505,"Localized, primary osteoarthritis of the ankle and/or foot",83,2.717171717,1,3.035493822,3.285087719
78508,Arthralgia of the ankle and/or foot,170,2.924324324,1,3.260736903,5.881773399
78619,Contusion of knee,22,1.962962963,0,4.041987424,2.073770492
78804,Fibrocystic disease of breast,49,2.392156863,1,2.296107324,4.010380623
79145,Ehlers-Danlos syndrome,24,4.703703704,3,3.85516781,37.91111111
79864,Hematuria syndrome,98,2.690909091,0,3.21743423,3.648192771
79908,Muscle weakness,88,3.27173913,2,4.383982792,8.683018868
79916,Acquired hallux rigidus,23,3.115384615,1,2.795394292,4.0125
79917,Acquired deformity of toe,20,2.263157895,0.5,4.43668914,4.253968254
80180,Osteoarthritis,279,3.122580645,1,3.634318656,5.493184634
80187,Medial epicondylitis,21,1.857142857,1,2.369448399,4.514705882
80189,Displacement of lumbar intervertebral disc without myelopathy,20,3,2,4.447056981,4.594117647
80242,Current tear of medial cartilage AND/OR meniscus of knee,44,3.538461538,0.5,3.081949769,3.905405405
80502,Osteoporosis,232,3.5,1,3.006110983,11.96730769
80767,Breast lump,101,2.315315315,0,3.018982846,5.662316476
80809,Rheumatoid arthritis,66,4.651515152,2,3.943186269,33.19333333
80813,Lumbosacral spondylosis without myelopathy,69,3.135135135,1,3.50070021,4.690140845
80816,Degeneration of intervertebral disc,29,3.193548387,2,3.963192722,4.534883721
80824,Senile osteoporosis,50,3.634615385,1,2.719243592,8.572815534
81151,Sprain of ankle,63,3.027777778,1,3.220597433,4.104712042
81378,Chondromalacia of patella,23,1.666666667,1,3.427394867,3.754010695
81379,Lateral epicondylitis,56,2.393442623,1,3.388099877,5.245421245
81878,Benign paroxysmal positional vertigo,69,2.183098592,1,3.59050562,4.090497738
81893,Ulcerative colitis,23,2.636363636,1,3.444076085,21.16129032
81902,Urinary tract infectious disease,207,3.370535714,1,3.868008966,5.626679463
81931,Psoriasis with arthropathy,23,4.36,3,2.91242398,32.93877551
132412,Post-laminectomy syndrome,21,4.695652174,2,2.738612788,9.70212766
132706,Disorder of nail,35,3.054054054,0,3.143086317,2.54494382
132736,Bacteremia,23,6.272727273,2,4.80447749,7.929824561
132797,Sepsis,29,4.586206897,2,4.303452618,4.45
133141,Tinea pedis,38,3.046511628,0.5,2.508591213,2.69375
133280,Alopecia,27,2.620689655,1,4.29071747,3.187134503
133424,Primary malignant neoplasm of thyroid gland,32,5.303030303,2,5.47685747,38.20634921
133711,Overlapping malignant neoplasm of female breast,27,4.066666667,2,4.317525407,18.88679245
133729,Hyperparathyroidism,39,3.644444444,2,3.452590023,13.26363636
133834,Atopic dermatitis,35,2.675,0,2.723381487,5.207100592
133835,Eczema,48,2.1875,0,2.912433605,3.043062201
134118,Atrophic condition of skin,23,4.041666667,1,2.499802364,3.972222222
134159,Precordial pain,40,1.829787234,-1,3.500549407,3.186746988
134438,Contact dermatitis,38,1.488372093,0,3.036056437,3.583050847
134460,Plantar fascial fibromatosis,147,3.428571429,1,3.44634175,5.734736842
134668,Chronic maxillary sinusitis,51,4.509090909,1,4.099162994,5.626168224
134681,Diffuse spasm of esophagus,25,3.884615385,1,1.942506971,3.171428571
134718,Hirsutism,22,3.518518519,1,2.797648982,4.277227723
134736,Backache,192,3.171428571,1,3.882346804,5.115718419
134898,Non-toxic uninodular goiter,150,3.518987342,1,3.712341109,9.240540541
135030,Discoloration of skin,95,2.610526316,0,3.414349536,3.004555809
135287,Non-neoplastic nevus,179,1.937172775,0,3.241788998,2.806976744
135618,Pruritic rash,87,2.428571429,1,3.959093154,1.814189189
135777,Neoplasm of uncertain behavior of skin,201,2.246511628,0,3.168980563,4.255319149
135858,Disorder of lip,30,2.558823529,1,4.476759912,2.352380952
135930,Musculoskeletal finding,161,3.660714286,2,4.032775272,6.549618321
136057,Benign neoplasm of skin of trunk,54,1.372881356,0,2.344239263,3.960352423
136184,Pruritus of skin,31,3.09375,1,5.075134407,2.923809524
136368,Non-toxic multinodular goiter,117,2.89516129,1,3.437775791,10.444
136497,Scar conditions and fibrosis of skin,115,2.733333333,0,3.422298664,4.685131195
136773,Rosacea,124,3.142857143,1,3.442876163,7.271137026
136788,Spinal stenosis of lumbar region,119,3.588709677,1,3.867039586,9.185185185
137053,Seborrheic dermatitis,78,2.3,0,3.253728106,3.63028169
137193,Erythema,26,1.791666667,-0.5,3.326351663,1.762711864
137275,Disorder of muscle,106,3.767241379,1,4.979743333,7.641233766
137351,Epidermoid cyst of skin,60,2.830769231,0,2.956559307,3.290748899
137379,Musculoskeletal symptom,40,4.068181818,2,3.576185477,5.25
137548,Cervical radiculopathy,130,4.122302158,1.5,3.966924973,5.961661342
137682,Skin sensation disturbance,64,2.787878788,1,3.29019708,3.587360595
137785,Verruca plantaris,40,2.952380952,1,3.783821837,5.738738739
137809,Primary malignant neoplasm of female breast,119,4.823529412,3,4.249416626,43.77310924
137820,Postoperative hypothyroidism,72,4.050632911,2.5,4.032632927,15.39230769
137989,Abnormal results of cardiovascular function studies,29,1.34375,0,3.966609402,3.938271605
138102,Benign neoplasm of skin,205,2.608888889,1,3.344896253,4.060240964
138148,Plantar nerve lesion,21,2.285714286,2,2.821684738,5.891891892
138225,Disorder of sebaceous gland,34,2.142857143,0,2.995540357,2.213270142
138384,Acquired hypothyroidism,217,3.805084746,2,3.454424947,13.77658143
138387,Thyrotoxicosis,31,5.029411765,3,4.484861034,8.734042553
138519,Spondylosis without myelopathy,47,3.083333333,1,2.677034271,3.131578947
138525,Pain in limb,216,2.773913043,1,3.071232978,5.794889993
138717,Toxic diffuse goiter,21,4.260869565,2,3.80225497,8.306122449
138825,Actinic keratosis,260,2.580882353,1,2.801827546,7.393634841
138841,Disorder of sacrum,31,4.1,1,3.422254806,5.413793103
139099,Ingrowing nail,47,1.807017544,0,3.44401504,3.415789474
139750,Primary malignant neoplasm of skin,20,3.391304348,2,2.436563585,6.271604938
139850,Acute frontal sinusitis,48,2.660377358,0.5,3.345302094,2.135802469
139900,Urticaria,58,3.865671642,1,3.819902033,6.317073171
140168,Psoriasis,86,3.077777778,2,3.188471024,28.16756757
140214,Eruption,246,2.833333333,0,3.647455593,3.686440678
140641,Verruca vulgaris,70,2.808219178,0,3.219248527,5.516509434
140648,Onychomycosis due to dermatophyte,107,2.839622642,1,3.264969324,5.256716418
140673,Hypothyroidism,521,4.289377289,2,3.811699955,13.83166109
140821,Spasm,142,3.324503311,1,3.572647451,5.029535865
141095,Acne,157,3.213017751,1,2.776414277,6.963833635
141104,Intervertebral disc disorder of lumbar region with myelopathy,44,2.215686275,0.5,3.57130625,2.96039604
141253,Disorder of thyroid gland,58,3.032258065,0,3.927234395,6.481327801
141323,Acute maxillary sinusitis,122,2.04109589,0,2.691116518,2.738241309
141375,Hypertrophic condition of skin,92,2.277227723,0,3.31597647,2.332268371
141825,Simple goiter,45,2.411764706,1,3.476907949,3.544217687
141932,Senile hyperkeratosis,394,2.376470588,1,2.921772338,4.743562232
141941,Cervical spondylosis without myelopathy,127,3.058394161,1,3.590614632,4.306179775
141960,Skin finding,54,2.709677419,0.5,4.326635688,1.987804878
192450,Retention of urine,70,3.355263158,1,3.357757311,5.139013453
192731,Digestive symptom,27,2.551724138,1,2.501281723,2.11299435
192854,Intramural leiomyoma of uterus,47,2.978723404,1,3.309225185,3.274647887
192963,Disorder of pancreas,20,3.541666667,2,4.470664616,7.955223881
193020,Incomplete emptying of bladder,20,2.708333333,0,1.932410548,4.707317073
193322,Right lower quadrant pain,83,2.546511628,1,4.415031893,4.283746556
193326,Urge incontinence of urine,65,3.1,0,3.110002473,7.188571429
194079,Post-surgical malabsorption,33,3.256410256,1,4.912299036,7.661971831
194081,Acute cystitis,100,3,0.5,3.248915903,3.107407407
194133,Low back pain,527,3.409506399,1,3.929773645,9.34583064
194175,Left upper quadrant pain,51,3.384615385,1,4.039607824,4.294871795
194406,Urinary tract obstruction,36,2.974358974,1,2.980891525,5.142857143
194684,Crohn's disease of large bowel,24,3.230769231,1,3.511626651,19.375
194686,Acquired renal cystic disease,59,3.338709677,1,3.451509296,3.783950617
194696,Dysmenorrhea,44,3.4,2,2.705018435,3.586466165
194984,Disease of liver,91,2.602150538,0,4.318062696,4.703971119
194992,Celiac disease,32,4.333333333,3,3.856158669,13.32926829
194993,Intestinal malabsorption,38,1.818181818,1,3.219009151,4.531531532
195007,Female stress incontinence,73,3.433333333,1,3.191801236,4.814189189
195083,Left lower quadrant pain,89,3.163043478,1,4.063496283,4.279569892
195259,Meralgia paresthetica,21,3.380952381,2,3.80225497,6
195321,Postmenopausal bleeding,59,3.047619048,1,3.126310362,5.410041841
195562,Hemorrhoids,220,2.489878543,0,3.519792227,2.65248227
195588,Cystitis,21,3.3,1,2.637639637,2.252336449
195603,Vulval and/or perineal noninflammatory disorders,46,1.8125,0,3.022060595,2.570469799
195770,Subserous leiomyoma of uterus,25,3.28,2,3.620313062,3.058823529
195847,Gastroparesis syndrome,24,3.733333333,1.5,5.301763447,14.21621622
195867,Noninflammatory disorder of the vagina,168,2.904255319,1,3.994752582,2.940108893
195873,Leukorrhea,26,2.925925926,0,3.942666025,2.197969543
195906,Disorder of lumbar spine,30,2.75,1,3.069314199,2.811320755
196168,Irregular periods,90,2.846153846,1,4.351316761,3.754032258
196456,Gallstone,54,2.770491803,1,3.763120536,3.218543046
196523,Diarrhea,259,2.996587031,1,4.235855762,6.089852008
197006,Residual hemorrhoidal skin tags,60,1.835820896,0,4.095056962,2.010152284
197236,Uterine leiomyoma,87,3.837209302,1,4.231600422,6.22
197320,Acute renal failure syndrome,72,4.594594595,1,5.06110935,6.727272727
197381,Epigastric pain,178,2.62755102,0.5,3.72150295,4.5456
197607,Excessive and frequent menstruation,74,3.771084337,1,4.234014517,3.505494505
197610,Cyst of ovary,87,2.333333333,0,3.312552169,5.308290155
197672,Urinary incontinence,67,3.051282051,1,3.959199422,3.797794118
197675,Incontinence of feces,29,2.75,1,2.947822107,5.682242991
197676,Large liver,21,3.304347826,1,3.515950051,2.55952381
197684,Dysuria,252,2.768421053,1,3.683150114,4.438752784
197925,Hemorrhage of rectum and anus,91,2.627659574,1,3.472163858,3.194225722
197988,Generalized abdominal pain,92,2.087378641,1,4.229331294,4.283163265
198124,Kidney disease,20,5.476190476,2,6.000877129,6.461538462
198194,Female genital organ symptoms,38,2.88372093,1,3.707379899,3.27032967
198202,Cystocele,21,2.92,0,1.745743122,3.188679245
198263,Right upper quadrant pain,119,2.449612403,1,3.065073102,4.561674009
198400,Hemangioma of skin and subcutaneous tissue,176,1.784946237,0,2.998960859,3.851415094
198520,Lumbar spondylosis with myelopathy,37,3.066666667,1,3.270350928,2.325581395
198803,Benign prostatic hyperplasia,122,3.12605042,1,3.569400202,5.863247863
198846,Enthesopathy of hip region,24,2.36,1,3.770355382,4.64171123
199075,Neurogenic bladder,21,3.409090909,1,2.50237982,7.62745098
199876,Prolapse of female genital organs,23,3.888888889,1,6.120011884,5.590909091
200174,Disorder of skin and/or subcutaneous tissue,272,2.553633218,0,2.811297617,4.199786325
200219,Abdominal pain,354,3.125,1,3.607032471,6.018567639
200452,Disorder of female genital organs,48,2.358490566,0,4.03156869,3.394636015
200527,Splenomegaly,20,3.368421053,1,2.523051619,4.338709677
200779,Polyp of corpus uteri,34,3.823529412,1.5,3.716322334,3.524137931
200843,Finding of frequency of urination,189,2.882926829,1,3.645860653,2.76427256
200845,Urgent desire to urinate,89,2.87254902,0,2.918933649,4.093167702
200962,Primary malignant neoplasm of prostate,66,4.457142857,2,3.697539029,37.79807692
201061,Diaphragmatic hernia,127,3.222222222,1,4.121983886,4.808564232
201078,Atrophic vaginitis,120,2.473282443,1,3.005492172,5.692073171
201337,Disorder of bladder,20,3.19047619,1.5,2.518876107,3.144927536
201340,Gastritis,55,2.307692308,-1,2.713602101,3.339920949
201418,"Flatulence, eructation and gas pain",33,2.025641026,0,2.476403795,2.931818182
201606,Crohn's disease,32,4.75,2,4.404909285,29.06944444
201613,Chronic nonalcoholic liver disease,31,3.722222222,2,3.432607711,6.06626506
201618,Disorder of intestine,159,2.728915663,0,3.472376692,3.84375
201620,Kidney stone,145,3.560810811,1,4.306759812,12.44931507
201826,Type 2 diabetes mellitus,153,4.416666667,3,4.202999486,13.09090909
201891,Disorder of stomach,21,3.318181818,1,5.444962722,4.5
201909,Female infertility,32,4.333333333,0.5,4.015594601,20.77272727
201916,Ureteric stone,23,3.115384615,0,4.631051751,6.564814815
253549,Disorder of connective tissue,34,3.405405405,2.5,3.758294451,8.777777778
254061,Pleural effusion,54,7,2,4.833062235,5.722891566
254443,Sjögren's syndrome,59,4.096774194,1,3.866262231,13.02586207
254669,Disorder of vocal cord,25,3.703703704,1,4.356221604,6.010526316
254761,Cough,634,3.479015919,1,3.441570388,6.418991416
255348,Polymyalgia rheumatica,23,4.652173913,2,3.892325478,16.79411765
255573,Chronic obstructive lung disease,83,4.776470588,2,3.980484276,13.37696335
255848,Pneumonia,81,3.857142857,1,3.738315129,3.574468085
255919,Finding of head and neck region,26,2.171428571,0.5,3.428388273,2.612745098
256439,Allergic rhinitis due to pollen,148,3.512820513,1.5,3.803617123,12.00505051
256440,Disorder of nasal sinus,20,2.913043478,0.5,3.221637374,2.266666667
256449,Bronchiectasis,20,5.869565217,4,4.804329188,22.63265306
256451,Bronchitis,94,3.613445378,1,3.113795402,2.653775322
257007,Allergic rhinitis,363,3.303258145,1,3.460378203,11.05243446
257011,Acute upper respiratory infection,383,3.002392344,1,3.108368556,3.591178407
257012,Chronic sinusitis,160,3.039548023,0.5,3.578411861,5.914179104
257628,Systemic lupus erythematosus,42,7.348837209,4,4.844624162,43.3373494
257683,Posterior rhinorrhea,75,2.4125,1,3.492591903,2.49339207
257907,Disorder of lung,38,2.452380952,-0.5,5.536636032,4.507042254
259153,Pain in throat,21,2.892857143,1,3.376388603,4.180124224
259848,Chronic rhinitis,135,3.180555556,1,3.242715185,5.02745098
260123,Acute sinusitis,128,2.868055556,0,3.252109779,4.078280044
260139,Acute bronchitis,125,3.132352941,0,2.991924615,3.036161335
261325,Pulmonary emphysema,34,3.314285714,0,3.221612621,8.689189189
261880,Atelectasis,56,4.746031746,0,5.192620888,3.471698113
312437,Dyspnea,443,3.782881002,2,4.14434953,7.45382794
312648,Benign essential hypertension,64,3.417910448,1,2.919556392,10.41555556
312934,Atherosclerosis of aorta,27,2.566666667,0,3.672489549,3.565789474
312998,Pain in thoracic spine,107,2.709090909,1,3.771651771,5.470588235
313217,Atrial fibrillation,134,5.115646259,2,5.062708548,24.3
313459,Sleep apnea,206,4.065217391,1,3.92796853,5.261306533
313878,Respiratory symptom,21,2.904761905,0,3.842122429,1.568965517
314054,Aortic valve disorder,24,4.285714286,3,5.856836709,9.155963303
314059,Right bundle branch block,20,3.083333333,0,3.923948066,2.618421053
314131,Degeneration of cervical intervertebral disc,70,3.351351351,0.5,3.727242888,4.674825175
314379,First degree atrioventricular block,23,3.238095238,0,2.473575767,2.681818182
314658,Cardiomegaly,74,3.373493976,1,3.950826963,3.70531401
314665,Atrial flutter,22,5.392857143,3,5.42022028,18.04225352
314666,Old myocardial infarction,46,3.62745098,1,3.531500755,5.247311828
314754,Wheezing,68,2.906666667,0,3.572404231,3.308
314962,Raynaud's disease,72,3.421052632,2,3.244322114,5.941558442
315078,Palpitations,322,2.967647059,1,3.837452347,6.394176932
315085,Lymphadenopathy,41,2.47826087,1,3.421239256,3.237113402
316127,Vitreous opacities,65,2.671232877,1,3.061705156,4.274774775
316139,Heart failure,47,4.327272727,2,4.410482845,8.9
316822,Heart murmur,73,2.986842105,0,3.273957478,4.676806084
316866,Hypertensive disorder,54,3,1,3.092336281,8.209580838
316998,Left bundle branch block,26,5.413793103,4,4.353601515,11.03389831
316999,Conduction disorder of the heart,20,3.1,1.5,5.614595641,4.301886792
317002,Low blood pressure,50,3.411764706,0,4.295655138,3.784090909
317009,Asthma,125,3.590909091,1,3.801833174,7.929597701
317248,Disorder of hematopoietic structure,41,3.444444444,2,3.912768342,4.330188679
317576,Coronary arteriosclerosis,50,3.566037736,2,4.890807704,10.32544379
318169,Varicose veins of lower extremity,66,2.197183099,1,3.048634529,6.211428571
318566,Flushing,90,3.225806452,1,3.401916182,3.763033175
318736,Migraine,273,3.903114187,2,3.854216931,8.75030012
318800,Gastroesophageal reflux disease,139,3.815789474,1,3.314030231,8.189271255
319034,Hypertensive heart disease without congestive heart failure,20,4.318181818,0.5,4.655500425,2.361702128
319041,Orthostatic hypotension,46,4.136363636,1,3.790657216,6.06557377
319826,Secondary hypertension,22,4.84,2.5,4.190537682,5.706896552
319835,Congestive heart failure,55,3.327586207,2,4.858606859,20.4
319843,Mitral valve disorder,33,3.314285714,1,4.630882827,5.05785124
320073,Neutropenia,28,5.787878788,3,4.359960924,7.24691358
320128,Essential hypertension,1258,4.89085319,2,3.748938143,22.73078782
320136,Disorder of respiratory system,41,2.152173913,0,2.827564668,2.256830601
320420,Vitreous degeneration,129,2.496350365,1,3.015182833,6.329230769
320536,Electrocardiogram abnormal,157,3.241176471,0,4.005069872,3.093632959
321052,Peripheral vascular disease,47,2.403846154,1,3.436620546,5.75
321107,Congenital insufficiency of aortic valve,20,4.409090909,1.5,5.39858656,24.62857143
321318,Angina pectoris,71,4,1,4.307449912,7.110526316
321319,Cardiomyopathy,62,5.106060606,2,4.832246697,17.57843137
321588,Heart disease,63,3.15942029,1,4.544258093,7.005813953
321596,Peripheral venous insufficiency,57,3.257575758,1,3.600682197,5.175531915
321887,Disorder of artery,32,1.909090909,1,2.85114578,7.753424658
372309,Mononeuritis,25,4.04,2,4.072263908,3.56626506
372324,Eustachian tube disorder,80,2.368421053,0,2.727149019,2.541818182
372328,Otitis media,52,2.49122807,1,2.679104666,5.10653753
372409,Sciatica,105,2.982608696,1,3.622907379,4.88592233
372448,Loss of consciousness,123,3.065693431,1,3.640810047,4.518918919
372629,Nonexudative age-related macular degeneration,20,3.736842105,2.5,3.67208531,14.21052632
372886,Refractory migraine with aura,28,1.777777778,0,3.304638395,4.53125
372887,Disorder of brain,40,3.209302326,0,4.742335246,3.711538462
373474,Diplopia,32,3.114285714,1.5,3.572830946,5.648148148
373478,Presbyopia,246,2.481751825,0,3.043340493,8.2368
373499,Disorder of eye region,33,1.970588235,1,3.418144544,1.75
373503,Transient cerebral ischemia,26,4.041666667,2,3.289376841,4.849462366
373769,Nuclear cataract,28,2.785714286,2,1.914508792,3.050847458
374009,Organic mental disorder,23,2,1,5.169078021,11.61842105
374027,Lesion of ulnar nerve,49,4.222222222,2,3.621083387,4.632258065
374034,Visual disturbance,100,2.888888889,0,4.262817866,3.352798054
374313,Neoplasm of uncertain behavior of soft tissues,41,1.295454545,0,3.033351202,7.006756757
374366,Sensorineural hearing loss,90,2.745098039,1,4.056652495,5.915204678
374367,Bilateral hearing loss,56,2.3125,1,3.411021099,3.006060606
374375,Impacted cerumen,130,2.178082192,0,2.880692622,3.807860262
374919,Multiple sclerosis,54,5.574074074,3,3.075568158,43.49473684
375281,Acute suppurative otitis media without spontaneous rupture of ear drum,20,1.826086957,0.5,3.879772104,4.225806452
375415,Injury of head,48,2.229166667,0,3.595702715,2.119469027
375527,Headache disorder,43,3.5,1,5.782989528,3.669811321
375545,Cataract,89,2.387096774,0,3.242458052,4.774928775
375806,Idiopathic peripheral neuropathy,20,5.25,0,3.23590059,3.807017544
375827,Acute non-suppurative otitis media - serous,22,3.535714286,0,2.642067274,2.056737589
376065,Disorder of nervous system due to type 2 diabetes mellitus,41,5.068181818,2,4.159326869,7.477272727
376125,Disorder of eyelid,27,2.484848485,0,2.342472943,3.110091743
376208,Disorder of soft tissue,167,2.922680412,0,3.520539668,2.750491159
376229,Abnormal involuntary movement,29,2.322580645,1,3.461256357,3.15862069
376382,Tension-type headache,41,2.979591837,0,4.097590012,3.683333333
376400,Combined form of senile cataract,64,1.970588235,0,3.025642723,3.938931298
376415,Hypermetropia,68,2.526315789,1,3.545607776,4.762711864
376707,Acute conjunctivitis,41,2.5,0,2.760788152,2.107476636
377091,Seizure,42,4.446808511,1.5,4.728149818,9.096385542
377575,Tinnitus,82,3.285714286,0.5,3.315239964,3.895043732
377844,Status migrainosus,60,3.216666667,2,4.460624972,5.142857143
377888,Conductive hearing loss,26,2.12,1,3.277193922,4.842696629
377889,Hearing loss,87,2.009803922,0,3.796057269,2.850374065
377910,Deviated nasal septum,68,3.810810811,1,2.928171423,4.602836879
378001,Concussion with no loss of consciousness,23,3.625,1,3.700763728,3.842857143
378161,Disorder of ear,49,2.581818182,0,2.979807326,2.308988764
378253,Headache,350,3.574742268,1,3.460863584,6.01423221
378416,Retinal disorder,23,3.5,1,3.740600869,4.6
378424,Astigmatism,168,2.569060773,1,3.337189458,5.210953347
378425,Blepharitis,39,2.536585366,0,2.848632979,3.592274678
378427,Tear film insufficiency,197,3.081730769,1,3.134828892,6.053333333
378735,Migraine without aura,212,4.331877729,2,3.778859264,8.54767184
379010,Epiretinal membrane,49,3.553191489,1,3.002691536,12.3627451
379019,Conjunctivitis,34,2,0,3.790879382,2.231788079
379031,Pain in eye,33,2.470588235,1,3.030464011,2.243478261
379801,Trigeminal neuralgia,20,3.318181818,2,4.316431274,18.52272727
379805,Myopia,259,2.8,1,3.268670341,9.190412783
379832,Mixed conductive AND sensorineural hearing loss,22,2.916666667,1,3.68687857,4.763888889
380094,Carpal tunnel syndrome,140,4.081081081,1,3.623684508,7.063872255
380111,Acute atopic conjunctivitis,65,2.447761194,1,3.972138544,2.766081871
380378,Epilepsy,43,4.84,3,4.423334881,13.0625
380706,Regular astigmatism,85,2.411764706,0,3.660601044,4.37037037
380731,Otitis externa,24,2.037037037,0,2.726347559,2.010752688
380733,Otalgia,95,2.367346939,0,3.437263684,2.565217391
381290,Ocular hypertension,52,2.537037037,1,3.585783476,8.64556962
381292,Chronic allergic conjunctivitis,31,2.419354839,1,3.308509719,3.670731707
381295,Senile cataract,41,1.888888889,1,3.04458736,3.738853503
381549,Migraine with aura,114,3.794871795,2,4.189104312,6.843853821
381859,Infective otitis externa,26,2.37037037,0,2.34061136,2.709677419
381877,Dysfunction of eustachian tube,20,2.05,0,2.326053808,2.731404959
432250,Disorder due to infection,35,3.5,2,2.978071115,3.038709677
432251,Disease caused by parasite,20,3.227272727,1.5,2.960707597,2.538461538
432545,Bacterial infectious disease,94,3.214285714,0.5,3.565384303,2.193037975
432582,Neoplastic disease of uncertain behavior,65,2.633802817,0,3.454929589,3.289940828
432585,Blood coagulation disorder,30,2.375,1,4.973030714,4.903703704
432738,Chronic fatigue syndrome,114,2.3671875,1,4.158817323,4.97037037
432795,Traumatic AND/OR non-traumatic injury,115,2.476923077,0,3.219363611,2.618421053
432867,Hyperlipidemia,999,3.874159462,2,3.504112707,16.10400391
432870,Thrombocytopenic disorder,69,5.136986301,2,4.42951813,6.713541667
432883,"Recurrent major depressive episodes, moderate",38,4.952380952,2,3.826983629,16.30864198
432895,Cortical senile cataract,21,2.695652174,0,2.287647992,4.828947368
433128,Complication,34,2.735294118,1,3.721235491,5.103896104
433316,Dizziness and giddiness,367,3.125944584,1,3.743670427,5.751494449
