condition_concept_id,concept_name,pt_cnt,mean_change,median_change,sd,ev_density
81878,Benign paroxysmal positional vertigo,69,2.183098592,0,2.960380612,4.090497738
81893,Ulcerative colitis,21,2.636363636,1,3.581699517,21.16129032
81902,Urinary tract infectious disease,201,3.370535714,1,3.524272622,5.626679463
81931,Psoriasis with arthropathy,24,4.36,1.5,3.342469364,32.93877551
132412,Post-laminectomy syndrome,22,4.695652174,1,3.13063345,9.70212766
132706,Disorder of nail,35,3.054054054,1,2.787426752,2.54494382
132736,Bacteremia,22,6.272727273,3,4.551770504,7.929824561
132797,Sepsis,28,4.586206897,3,4.236868915,4.45
133141,Tinea pedis,41,3.046511628,0,4.127983031,2.69375
133280,Alopecia,29,2.620689655,0,4.571005214,3.187134503
133299,Swelling of limb,22,5.375,2.5,4.072928257,2.640522876
133424,Primary malignant neoplasm of thyroid gland,32,5.303030303,2,5.034958436,38.20634921
133711,Overlapping malignant neoplasm of female breast,26,4.066666667,2,5.00584274,18.88679245
133729,Hyperparathyroidism,43,3.644444444,2,3.70895776,13.26363636
133834,Atopic dermatitis,39,2.675,1,3.243180325,5.207100592
133835,Eczema,46,2.1875,0,2.546950436,3.043062201
134118,Atrophic condition of skin,24,4.041666667,2,3.967028969,3.972222222
134159,Precordial pain,43,1.829787234,0,4.397724167,3.186746988
134438,Contact dermatitis,40,1.488372093,0,2.877743953,3.583050847
134460,Plantar fascial fibromatosis,151,3.428571429,1,3.719657227,5.734736842
134668,Chronic maxillary sinusitis,50,4.509090909,2,4.421653583,5.626168224
134681,Diffuse spasm of esophagus,25,3.884615385,1,2.318764039,3.171428571
134718,Hirsutism,26,3.518518519,1,3.654291471,4.277227723
134736,Backache,192,3.171428571,1,4.978652071,5.115718419
134870,Pityriasis versicolor,20,2.285714286,1,2.693071031,3.277777778
134898,Non-toxic uninodular goiter,153,3.518987342,1,3.691409621,9.240540541
135030,Discoloration of skin,91,2.610526316,0,2.886286044,3.004555809
135215,Hashimoto thyroiditis,23,3.086956522,1,3.59677062,8.727272727
135287,Non-neoplastic nevus,176,1.937172775,0,2.982279918,2.806976744
135618,Pruritic rash,89,2.428571429,0,3.543253815,1.814189189
135777,Neoplasm of uncertain behavior of skin,206,2.246511628,0,3.359267649,4.255319149
135858,Disorder of lip,31,2.558823529,1,3.780823145,2.352380952
135930,Musculoskeletal finding,163,3.660714286,2,4.054343788,6.549618321
136057,Benign neoplasm of skin of trunk,56,1.372881356,0,3.310696949,3.960352423
136184,Pruritus of skin,30,3.09375,1,3.619233424,2.923809524
136368,Non-toxic multinodular goiter,116,2.89516129,1,3.529900126,10.444
136497,Scar conditions and fibrosis of skin,116,2.733333333,1,3.779799143,4.685131195
136773,Rosacea,129,3.142857143,1,3.25337109,7.271137026
136788,Spinal stenosis of lumbar region,118,3.588709677,1,4.343042311,9.185185185
137053,Seborrheic dermatitis,83,2.3,1,3.722523987,3.63028169
137193,Erythema,24,1.791666667,0,3.39650289,1.762711864
137275,Disorder of muscle,112,3.767241379,1,4.401347854,7.641233766
137351,Epidermoid cyst of skin,63,2.830769231,1,3.023800452,3.290748899
137379,Musculoskeletal symptom,42,4.068181818,2,4.073725334,5.25
137548,Cervical radiculopathy,132,4.122302158,1,3.986988727,5.961661342
137682,Skin sensation disturbance,59,2.787878788,1,3.653057293,3.587360595
137785,Verruca plantaris,41,2.952380952,0,3.832467205,5.738738739
137809,Primary malignant neoplasm of female breast,117,4.823529412,2,4.183793272,43.77310924
137820,Postoperative hypothyroidism,75,4.050632911,2,4.242300923,15.39230769
137989,Abnormal results of cardiovascular function studies,29,1.34375,0,3.622589227,3.938271605
138102,Benign neoplasm of skin,208,2.608888889,1,3.161069248,4.060240964
138148,Plantar nerve lesion,20,2.285714286,1,2.71254396,5.891891892
138225,Disorder of sebaceous gland,35,2.142857143,1,2.373523424,2.213270142
138384,Acquired hypothyroidism,230,3.805084746,2,3.537920106,13.77658143
138387,Thyrotoxicosis,33,5.029411765,3,5.362432453,8.734042553
138519,Spondylosis without myelopathy,44,3.083333333,1,3.105866372,3.131578947
138525,Pain in limb,216,2.773913043,0,3.571443829,5.794889993
138717,Toxic diffuse goiter,22,4.260869565,1.5,3.943595828,8.306122449
138825,Actinic keratosis,261,2.580882353,1,2.870477388,7.393634841
138841,Disorder of sacrum,37,4.1,1,4.23378376,5.413793103
139099,Ingrowing nail,54,1.807017544,0,3.809079227,3.415789474
139750,Primary malignant neoplasm of skin,21,3.391304348,0,2.455314935,6.271604938
139850,Acute frontal sinusitis,48,2.660377358,0,3.408115055,2.135802469
139900,Urticaria,63,3.865671642,2,3.616398901,6.317073171
140168,Psoriasis,83,3.077777778,2,3.940379954,28.16756757
140190,Disorder of back,21,3.571428571,2,3.581699517,3.986394558
140214,Eruption,248,2.833333333,1,3.958051475,3.686440678
140641,Verruca vulgaris,64,2.808219178,0,3.677473253,5.516509434
140648,Onychomycosis due to dermatophyte,102,2.839622642,0,2.946754563,5.256716418
140673,Hypothyroidism,520,4.289377289,2,3.640790839,13.83166109
140821,Spasm,141,3.324503311,1,3.731421388,5.029535865
140842,Changes in skin texture,20,2.714285714,-0.5,3.985169877,2.492307692
141095,Acne,159,3.213017751,1,3.363224784,6.963833635
141104,Intervertebral disc disorder of lumbar region with myelopathy,47,2.215686275,1,3.354756933,2.96039604
141253,Disorder of thyroid gland,54,3.032258065,0,3.252747052,6.481327801
141323,Acute maxillary sinusitis,131,2.04109589,0,3.518026725,2.738241309
141375,Hypertrophic condition of skin,94,2.277227723,0,3.488386458,2.332268371
141825,Simple goiter,48,2.411764706,0,3.568975855,3.544217687
141932,Senile hyperkeratosis,404,2.376470588,1,3.029848279,4.743562232
141941,Cervical spondylosis without myelopathy,130,3.058394161,1,4.67360418,4.306179775
141960,Skin finding,54,2.709677419,1,3.434929714,1.987804878
192450,Retention of urine,68,3.355263158,1,3.592866799,5.139013453
192731,Digestive symptom,26,2.551724138,0,2.806859729,2.11299435
192854,Intramural leiomyoma of uterus,46,2.978723404,1,2.572992393,3.274647887
192963,Disorder of pancreas,21,3.541666667,2,4.261678632,7.955223881
193020,Incomplete emptying of bladder,23,2.708333333,0,3.861229197,4.707317073
193322,Right lower quadrant pain,77,2.546511628,0,3.75788076,4.283746556
193326,Urge incontinence of urine,65,3.1,1,3.22050223,7.188571429
194079,Post-surgical malabsorption,35,3.256410256,1,5.143650732,7.661971831
194081,Acute cystitis,99,3,1,3.377871897,3.107407407
194133,Low back pain,514,3.409506399,1,3.957820347,9.34583064
194175,Left upper quadrant pain,49,3.384615385,0,3.58236421,4.294871795
194406,Urinary tract obstruction,37,2.974358974,1,3.167970334,5.142857143
194684,Crohn's disease of large bowel,24,3.230769231,2,3.242605859,19.375
194686,Acquired renal cystic disease,62,3.338709677,1,3.633675272,3.783950617
194696,Dysmenorrhea,46,3.4,1,3.159526657,3.586466165
194984,Disease of liver,86,2.602150538,1,4.406825324,4.703971119
194992,Celiac disease,33,4.333333333,2,3.659514374,13.32926829
194993,Intestinal malabsorption,39,1.818181818,0,3.250246539,4.531531532
195007,Female stress incontinence,84,3.433333333,1,3.377221119,4.814189189
195083,Left lower quadrant pain,77,3.163043478,1,3.599717085,4.279569892
195259,Meralgia paresthetica,20,3.380952381,2,3.492849839,6
195321,Postmenopausal bleeding,59,3.047619048,1,3.26896749,5.410041841
195562,Hemorrhoids,230,2.489878543,0,3.632095917,2.65248227
195588,Cystitis,20,3.3,2,3.477370452,2.252336449
195603,Vulval and/or perineal noninflammatory disorders,44,1.8125,0,3.27742938,2.570469799
195770,Subserous leiomyoma of uterus,23,3.28,1,2.685048634,3.058823529
195847,Gastroparesis syndrome,28,3.733333333,0,5.564793906,14.21621622
195867,Noninflammatory disorder of the vagina,163,2.904255319,1,3.922447474,2.940108893
195873,Leukorrhea,25,2.925925926,2,2.549509757,2.197969543
195906,Disorder of lumbar spine,30,2.75,1,2.986752359,2.811320755
196168,Irregular periods,94,2.846153846,0,3.584582763,3.754032258
196456,Gallstone,54,2.770491803,1,3.989328883,3.218543046
196523,Diarrhea,279,2.996587031,1,4.340771119,6.089852008
197006,Residual hemorrhoidal skin tags,61,1.835820896,0,3.12254275,2.010152284
197236,Uterine leiomyoma,84,3.837209302,1,3.322134084,6.22
197320,Acute renal failure syndrome,67,4.594594595,1,5.004701544,6.727272727
197381,Epigastric pain,178,2.62755102,0,3.9709796,4.5456
197607,Excessive and frequent menstruation,73,3.771084337,1,2.952825441,3.505494505
197610,Cyst of ovary,86,2.333333333,0,3.495101125,5.308290155
197672,Urinary incontinence,67,3.051282051,1,3.709974088,3.797794118
197675,Incontinence of feces,30,2.75,0,4.084734688,5.682242991
197676,Large liver,20,3.304347826,2,4.715874647,2.55952381
197684,Dysuria,258,2.768421053,1,3.541311366,4.438752784
197925,Hemorrhage of rectum and anus,88,2.627659574,1,2.524177758,3.194225722
197988,Generalized abdominal pain,95,2.087378641,1,3.956850128,4.283163265
198124,Kidney disease,20,5.476190476,1.5,3.596782188,6.461538462
198194,Female genital organ symptoms,41,2.88372093,1,2.934446389,3.27032967
198202,Cystocele,22,2.92,1,3.10145895,3.188679245
198263,Right upper quadrant pain,124,2.449612403,1,3.593812251,4.561674009
198400,Hemangioma of skin and subcutaneous tissue,169,1.784946237,0,2.875406546,3.851415094
198520,Lumbar spondylosis with myelopathy,40,3.066666667,0,3.360402906,2.325581395
198803,Benign prostatic hyperplasia,112,3.12605042,1,3.264754648,5.863247863
198846,Enthesopathy of hip region,25,2.36,1,3.511884584,4.64171123
199075,Neurogenic bladder,20,3.409090909,1,3.377947056,7.62745098
199876,Prolapse of female genital organs,27,3.888888889,1,4.012089991,5.590909091
200174,Disorder of skin and/or subcutaneous tissue,269,2.553633218,1,3.034274059,4.199786325
200219,Abdominal pain,359,3.125,1,3.662393714,6.018567639
200452,Disorder of female genital organs,50,2.358490566,1,3.629864786,3.394636015
200779,Polyp of corpus uteri,33,3.823529412,1,3.744693215,3.524137931
200843,Finding of frequency of urination,189,2.882926829,1,3.516481514,2.76427256
200845,Urgent desire to urinate,91,2.87254902,1,3.113443222,4.093167702
200962,Primary malignant neoplasm of prostate,67,4.457142857,2,3.463905765,37.79807692
201061,Diaphragmatic hernia,127,3.222222222,1,3.627548085,4.808564232
201078,Atrophic vaginitis,126,2.473282443,0,2.872220534,5.692073171
201340,Gastritis,57,2.307692308,-1,4.187641443,3.339920949
201418,"Flatulence, eructation and gas pain",35,2.025641026,-1,2.994953739,2.931818182
201606,Crohn's disease,32,4.75,2,4.413597026,29.06944444
201613,Chronic nonalcoholic liver disease,36,3.722222222,1,3.580702246,6.06626506
201618,Disorder of intestine,151,2.728915663,0,3.680327752,3.84375
201620,Kidney stone,142,3.560810811,1,3.655345714,12.44931507
201826,Type 2 diabetes mellitus,158,4.416666667,2.5,4.090920248,13.09090909
201909,Female infertility,34,4.333333333,1,3.79193722,20.77272727
201916,Ureteric stone,25,3.115384615,3,3.027650354,6.564814815
253549,Disorder of connective tissue,35,3.405405405,2,3.834386653,8.777777778
254061,Pleural effusion,53,7,3,4.651965579,5.722891566
254443,Sjögren's syndrome,61,4.096774194,1,3.414210099,13.02586207
254669,Disorder of vocal cord,26,3.703703704,1.5,4.185138542,6.010526316
254761,Cough,639,3.479015919,1,3.849162598,6.418991416
255348,Polymyalgia rheumatica,23,4.652173913,3,2.757669865,16.79411765
255573,Chronic obstructive lung disease,82,4.776470588,2,4.148569552,13.37696335
255848,Pneumonia,87,3.857142857,2,4.36104478,3.574468085
255919,Finding of head and neck region,31,2.171428571,0,3.590609018,2.612745098
256439,Allergic rhinitis due to pollen,147,3.512820513,1,3.273239884,12.00505051
256440,Disorder of nasal sinus,22,2.913043478,0.5,3.52879313,2.266666667
256449,Bronchiectasis,23,5.869565217,3,3.813332136,22.63265306
256451,Bronchitis,106,3.613445378,1,3.295399609,2.653775322
257007,Allergic rhinitis,373,3.303258145,1,3.512937177,11.05243446
257011,Acute upper respiratory infection,386,3.002392344,1,3.680355575,3.591178407
257012,Chronic sinusitis,168,3.039548023,1,3.646594945,5.914179104
257628,Systemic lupus erythematosus,40,7.348837209,4,5.319955176,43.3373494
257683,Posterior rhinorrhea,76,2.4125,1,3.486213449,2.49339207
257907,Disorder of lung,38,2.452380952,0.5,5.341602468,4.507042254
259153,Pain in throat,25,2.892857143,1,3.955165399,4.180124224
259848,Chronic rhinitis,138,3.180555556,1,3.042672288,5.02745098
260123,Acute sinusitis,131,2.868055556,0,3.517175373,4.078280044
260139,Acute bronchitis,126,3.132352941,1,3.33322857,3.036161335
260427,Common cold,20,3.523809524,0.5,2.792848009,1.842857143
261325,Pulmonary emphysema,34,3.314285714,1,2.84304198,8.689189189
261880,Atelectasis,55,4.746031746,2,3.988366922,3.471698113
312437,Dyspnea,455,3.782881002,1,4.402430158,7.45382794
312648,Benign essential hypertension,64,3.417910448,2,2.982047808,10.41555556
312934,Atherosclerosis of aorta,28,2.566666667,0.5,3.799888609,3.565789474
312998,Pain in thoracic spine,104,2.709090909,1,3.596062489,5.470588235
313217,Atrial fibrillation,137,5.115646259,2,5.29780774,24.3
313459,Sleep apnea,206,4.065217391,1.5,3.548003077,5.261306533
313878,Respiratory symptom,20,2.904761905,1,3.252124811,1.568965517
314054,Aortic valve disorder,26,4.285714286,2,5.34084407,9.155963303
314059,Right bundle branch block,22,3.083333333,1,3.523882648,2.618421053
314131,Degeneration of cervical intervertebral disc,69,3.351351351,1,3.331691838,4.674825175
314379,First degree atrioventricular block,20,3.238095238,1.5,2.605156829,2.681818182
314658,Cardiomegaly,80,3.373493976,1,3.723938979,3.70531401
314665,Atrial flutter,27,5.392857143,2,6.915443718,18.04225352
314666,Old myocardial infarction,47,3.62745098,1,4.618668629,5.247311828
314754,Wheezing,69,2.906666667,1,3.355912445,3.308
314962,Raynaud's disease,74,3.421052632,2,4.539595025,5.941558442
315078,Palpitations,323,2.967647059,1,3.636236784,6.394176932
315085,Lymphadenopathy,44,2.47826087,1,3.239228368,3.237113402
316127,Vitreous opacities,68,2.671232877,0,3.063385114,4.274774775
316139,Heart failure,49,4.327272727,1,4.862654436,8.9
316822,Heart murmur,70,2.986842105,0,4.78318743,4.676806084
316866,Hypertensive disorder,49,3,1,2.901881867,8.209580838
316998,Left bundle branch block,29,5.413793103,3,4.662501073,11.03389831
317002,Low blood pressure,47,3.411764706,1,5.260292321,3.784090909
317009,Asthma,124,3.590909091,1.5,3.584020177,7.929597701
317248,Disorder of hematopoietic structure,41,3.444444444,1,4.33645916,4.330188679
317576,Coronary arteriosclerosis,47,3.566037736,2,3.821648254,10.32544379
318169,Varicose veins of lower extremity,66,2.197183099,1,2.368007434,6.211428571
318566,Flushing,87,3.225806452,1,2.64352765,3.763033175
318736,Migraine,268,3.903114187,1,3.816393362,8.75030012
318800,Gastroesophageal reflux disease,141,3.815789474,1,3.55901185,8.189271255
319034,Hypertensive heart disease without congestive heart failure,20,4.318181818,2,2.814903943,2.361702128
319041,Orthostatic hypotension,40,4.136363636,2,4.699631737,6.06557377
319826,Secondary hypertension,24,4.84,3,3.442067124,5.706896552
319835,Congestive heart failure,55,3.327586207,0,5.259399154,20.4
319843,Mitral valve disorder,33,3.314285714,1,5.556186833,5.05785124
320073,Neutropenia,29,5.787878788,3,7.35466743,7.24691358
320128,Essential hypertension,1263,4.89085319,3,4.011969154,22.73078782
320136,Disorder of respiratory system,42,2.152173913,0,3.964784004,2.256830601
320420,Vitreous degeneration,129,2.496350365,1,3.294768434,6.329230769
320536,Electrocardiogram abnormal,158,3.241176471,1,4.034325229,3.093632959
321052,Peripheral vascular disease,50,2.403846154,1,4.210821821,5.75
321107,Congenital insufficiency of aortic valve,20,4.409090909,1.5,5.316063047,24.62857143
321318,Angina pectoris,68,4,2,4.659687389,7.110526316
321319,Cardiomyopathy,64,5.106060606,2.5,4.838667008,17.57843137
321588,Heart disease,62,3.15942029,1,4.865972027,7.005813953
321596,Peripheral venous insufficiency,64,3.257575758,1,3.210188085,5.175531915
321887,Disorder of artery,31,1.909090909,1,4.051284145,7.753424658
372309,Mononeuritis,25,4.04,2,4.582575695,3.56626506
372324,Eustachian tube disorder,88,2.368421053,0,2.899212591,2.541818182
372328,Otitis media,50,2.49122807,0,3.609567785,5.10653753
372409,Sciatica,109,2.982608696,1,3.286831602,4.88592233
372448,Loss of consciousness,127,3.065693431,1,4.051366844,4.518918919
372886,Refractory migraine with aura,26,1.777777778,-1,3.772980866,4.53125
372887,Disorder of brain,43,3.209302326,1,4.169046939,3.711538462
373474,Diplopia,34,3.114285714,1,3.002227337,5.648148148
373478,Presbyopia,254,2.481751825,0,3.148026568,8.2368
373499,Disorder of eye region,29,1.970588235,1,4.426187186,1.75
373503,Transient cerebral ischemia,23,4.041666667,1,4.141279709,4.849462366
373769,Nuclear cataract,27,2.785714286,1,1.825741858,3.050847458
374009,Organic mental disorder,21,2,1,3.67617814,11.61842105
374027,Lesion of ulnar nerve,52,4.222222222,2,4.491318927,4.632258065
374034,Visual disturbance,107,2.888888889,0,4.826125048,3.352798054
374313,Neoplasm of uncertain behavior of soft tissues,42,1.295454545,0,2.451504077,7.006756757
374366,Sensorineural hearing loss,97,2.745098039,1,3.960527968,5.915204678
374367,Bilateral hearing loss,61,2.3125,0,3.504251906,3.006060606
374375,Impacted cerumen,131,2.178082192,0,3.049060577,3.807860262
374919,Multiple sclerosis,54,5.574074074,4,2.864820721,43.49473684
375281,Acute suppurative otitis media without spontaneous rupture of ear drum,21,1.826086957,1,3.276176633,4.225806452
375415,Injury of head,45,2.229166667,0,3.410915337,2.119469027
375527,Headache disorder,41,3.5,1,3.625452032,3.669811321
375544,Nuclear sclerosis,20,2.1,1,2.327750213,2.923076923
375545,Cataract,91,2.387096774,0,3.461739243,4.774928775
375827,Acute non-suppurative otitis media - serous,23,3.535714286,2,3.626320122,2.056737589
376065,Disorder of nervous system due to type 2 diabetes mellitus,40,5.068181818,3,5.062114183,7.477272727
376125,Disorder of eyelid,30,2.484848485,1.5,3.29768292,3.110091743
376208,Disorder of soft tissue,180,2.922680412,0,3.204028346,2.750491159
376229,Abnormal involuntary movement,29,2.322580645,0,2.626597567,3.15862069
376382,Tension-type headache,44,2.979591837,0,4.323775169,3.683333333
376400,Combined form of senile cataract,64,1.970588235,1,2.742775503,3.938931298
376415,Hypermetropia,71,2.526315789,1,3.179284052,4.762711864
376707,Acute conjunctivitis,39,2.5,0,3.109560374,2.107476636
377091,Seizure,42,4.446808511,2,3.084655365,9.096385542
377575,Tinnitus,83,3.285714286,1,3.224711738,3.895043732
377844,Status migrainosus,56,3.216666667,1,4.228805057,5.142857143
377853,Chronic tension-type headache,23,2.043478261,1,3.810739972,5.454545455
377888,Conductive hearing loss,23,2.12,1,3.383872469,4.842696629
377889,Hearing loss,97,2.009803922,0,3.068553786,2.850374065
377910,Deviated nasal septum,69,3.810810811,3,3.645642274,4.602836879
378001,Concussion with no loss of consciousness,22,3.625,1.5,3.522653958,3.842857143
378161,Disorder of ear,52,2.581818182,0.5,3.516552113,2.308988764
378253,Headache,362,3.574742268,1,3.861525644,6.01423221
378416,Retinal disorder,25,3.5,0,5.315072906,4.6
378424,Astigmatism,167,2.569060773,0,3.134516388,5.210953347
378425,Blepharitis,38,2.536585366,1,3.078974724,3.592274678
378427,Tear film insufficiency,199,3.081730769,1,3.503462578,6.053333333
378735,Migraine without aura,215,4.331877729,2,4.0701841,8.54767184
379010,Epiretinal membrane,44,3.553191489,2,2.9713217,12.3627451
379019,Conjunctivitis,31,2,1,4.144694756,2.231788079
379031,Pain in eye,33,2.470588235,-1,3.71039694,2.243478261
379801,Trigeminal neuralgia,22,3.318181818,1,5.144870938,18.52272727
379805,Myopia,260,2.8,1,3.42704525,9.190412783
379832,Mixed conductive AND sensorineural hearing loss,22,2.916666667,1.5,2.772780498,4.763888889
380094,Carpal tunnel syndrome,140,4.081081081,2,3.988234237,7.063872255
380111,Acute atopic conjunctivitis,63,2.447761194,1,3.807046045,2.766081871
380378,Epilepsy,46,4.84,1,4.903119386,13.0625
380706,Regular astigmatism,93,2.411764706,0,2.67832887,4.37037037
380731,Otitis externa,26,2.037037037,0.5,2.640804073,2.010752688
380733,Otalgia,92,2.367346939,0,3.493287536,2.565217391
381290,Ocular hypertension,51,2.537037037,1,3.717473314,8.64556962
381292,Chronic allergic conjunctivitis,29,2.419354839,0,3.747577214,3.670731707
381295,Senile cataract,41,1.888888889,0,2.914639249,3.738853503
381549,Migraine with aura,112,3.794871795,1,4.41732833,6.843853821
381859,Infective otitis externa,27,2.37037037,0,3.408135064,2.709677419
432250,Disorder due to infection,35,3.5,1,3.857329594,3.038709677
432251,Disease caused by parasite,20,3.227272727,2,4.435206042,2.538461538
432545,Bacterial infectious disease,86,3.214285714,1,3.032631469,2.193037975
432582,Neoplastic disease of uncertain behavior,67,2.633802817,-1,3.744496942,3.289940828
432585,Blood coagulation disorder,27,2.375,2,4.436959509,4.903703704
432738,Chronic fatigue syndrome,118,2.3671875,1,3.6890687,4.97037037
432795,Traumatic AND/OR non-traumatic injury,122,2.476923077,0,3.217323721,2.618421053
432867,Hyperlipidemia,1005,3.874159462,2,4.005721018,16.10400391
432870,Thrombocytopenic disorder,66,5.136986301,1,5.517845598,6.713541667
432875,Anemia due to chronic blood loss,20,3.454545455,1,3.328900561,3.152777778
432883,"Recurrent major depressive episodes, moderate",39,4.952380952,1,4.259465921,16.30864198
432895,Cortical senile cataract,21,2.695652174,0,2.527939119,4.828947368
433128,Complication,33,2.735294118,1,3.292553582,5.103896104
433316,Dizziness and giddiness,370,3.125944584,1,4.132657071,5.751494449
